case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,25500,3.364583333333334,0.3042663335800171,3.2865943078024316,0.3043328821659088,0.2969716787338257,0.3118799328804016,5.92130708694458,5.919163703918457,5.7638068199157715,6.078030586242676,0.6622367374916864,0.35797040391166934,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,26000,3.430555555555556,0.3043464720249176,3.2857289041225606,0.3044106066226959,0.2970397472381592,0.3119489550590515,5.9199323654174805,5.91800594329834,5.762747764587402,6.076645374298096,0.6621583024016597,0.35781183037674213,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,26500,3.4965277777777777,0.30442675948143005,3.28486234818329,0.30447572469711304,0.29711905121803284,0.3120386004447937,5.918565273284912,5.916277885437012,5.761440753936768,6.0751633644104,0.6620802664747898,0.35765350699335974,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,27000,3.5625,0.3045080900192261,3.2839849999941277,0.3045649230480194,0.29721349477767944,0.31210434436798096,5.91717529296875,5.9151201248168945,5.759582996368408,6.074346542358398,0.6620008870826328,0.35749279706340675,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,27500,3.628472222222222,0.30458885431289673,3.283114223781558,0.30463770031929016,0.29728323221206665,0.31219473481178284,5.9158034324646,5.913744926452637,5.757968902587891,6.073067665100098,0.6619225059060534,0.35733365159315666,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,28000,3.6944444444444446,0.30467045307159424,3.282234919462344,0.3047192692756653,0.29734641313552856,0.31229424476623535,5.9144182205200195,5.912090301513672,5.75685977935791,6.071369171142578,0.6618433250017697,0.35717287193017544,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,28500,3.7604166666666665,0.3047510087490082,3.281367317223866,0.30480560660362244,0.29742512106895447,0.31236839294433594,5.913045406341553,5.9108967781066895,5.755587577819824,6.070579528808594,0.6617648161715343,0.3570138074225261,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,29000,3.8263888888888893,0.3048332929611206,3.2804815717013662,0.3048989176750183,0.2975163459777832,0.31245318055152893,5.911661624908447,5.909799575805664,5.753838539123535,6.069173812866211,0.6616856432423137,0.3568523502811931,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,29500,3.892361111111111,0.30491408705711365,3.2796123316293007,0.30498331785202026,0.29759547114372253,0.3125377297401428,5.91028356552124,5.908168792724609,5.752414703369141,6.067556858062744,0.661606760855371,0.3566926737982573,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,30000,3.958333333333334,0.30499711632728577,3.2787195237836997,0.30505841970443726,0.29767510294914246,0.31262871623039246,5.9088873863220215,5.90671443939209,5.751039981842041,6.066471099853516,0.6615268037381066,0.3565296874108208,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,30500,4.024305555555555,0.30507880449295044,3.277841610996307,0.3051246702671051,0.29774606227874756,0.3127051889896393,5.907506942749023,5.905596733093262,5.749294757843018,6.065299034118652,0.6614477106193104,0.35636890612635996,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,31000,4.090277777777778,0.30515918135643005,3.2769782496958086,0.30521541833877563,0.29784733057022095,0.3127780556678772,5.9061360359191895,5.9039506912231445,5.748082637786865,6.063864231109619,0.6613691273217119,0.3562099459652819,1327104
