step,omega_ci_t,delta_B_rms,delta_B_rms_over_B0,delta_B_parallel_rms,delta_B_parallel_rms_over_B0,delta_B_perp_rms,delta_B_perp_rms_over_B0,B_min,mirror_depth,mirror_area_fraction,magnetic_energy_fluct
663000,87.47916666666667,0.0023528361103716043,0.029410451379645052,0.0019679760357808928,0.024599700447261157,0.013159724196654024,0.1644965524581753,0.07165263197401596,0.10434210032480051,0.06503785686728394,2.76791888113429e-06
663500,87.54513888888889,0.0023555582020129105,0.02944447752516138,0.001969445669000342,0.02461807086250427,0.013172196210255067,0.16465245262818834,0.07092573696839535,0.1134282878950581,0.0653272087191358,2.7743272215351476e-06
664000,87.61111111111111,0.0023584948753621673,0.029481185942027092,0.0019704420588180253,0.024630525735225315,0.01318475229921324,0.1648094037401655,0.0716516827221272,0.10435396597341007,0.06504991319444445,2.781249038554803e-06
664500,87.67708333333334,0.0023629203501354585,0.02953650437669323,0.0019736526738175697,0.02467065842271962,0.013195854578173922,0.16494818222717403,0.07158404896544822,0.10519938793189731,0.06452847704475309,2.7916962905421394e-06
665000,87.74305555555556,0.0023625169489798242,0.029531461862247803,0.0019725168008772748,0.024656460010965935,0.013205089616521878,0.1650636202065235,0.07160041228350944,0.104994846456132,0.0647243923611111,2.7907431671084683e-06
665500,87.80902777777779,0.002365568781558945,0.02956960976948681,0.0019740068475341014,0.024675085594176267,0.013216463873881864,0.1652057984235233,0.07183778253186633,0.1020277183516709,0.06499565972222222,2.7979578301431357e-06
666000,87.875,0.002369347157116882,0.029616839463961025,0.0019758965568179763,0.024698706960224703,0.013229924889243277,0.16537406111554095,0.07137756622670062,0.10778042216624228,0.06443805459104938,2.806902975468925e-06
666500,87.94097222222223,0.002371091778961216,0.0296386472370152,0.001975780636855021,0.02469725796068776,0.013240419423832635,0.16550524279790793,0.07204239454848653,0.09947006814391834,0.06494140625,2.8110381121287317e-06
667000,88.00694444444444,0.0023755390304581645,0.029694237880727056,0.001980161405428335,0.024752017567854185,0.013249678329691733,0.16562097912114665,0.07230585170124622,0.09617685373442231,0.06549599729938271,2.8215928426150576e-06
667500,88.07291666666667,0.002375752464150308,0.02969690580187885,0.0019790064229314053,0.024737580286642566,0.013259611105713616,0.1657451388214202,0.07136682908865277,0.1079146363918404,0.06491729359567901,2.82209988545813e-06
668000,88.13888888888889,0.002379534023135034,0.02974417528918792,0.001981309556428047,0.024766369455350587,0.01327163916390092,0.16589548954876152,0.07159774676797916,0.10502816540026061,0.06407335069444445,2.8310910836285995e-06
668500,88.20486111111111,0.0023800186907151502,0.029750233633939378,0.0019804583462717986,0.024755729328397483,0.013281611530386631,0.16602014412983288,0.07080218640522803,0.11497266993464961,0.06443202642746913,2.8322444840767287e-06
669000,88.27083333333334,0.0023809193176298803,0.0297614914703735,0.0019802516266667603,0.024753145333334503,0.013292353204301657,0.1661544150537707,0.07121754385549395,0.10978070180632571,0.06415171682098765,2.8343883985315674e-06
669500,88.33680555555556,0.0023866819989010225,0.02983352498626278,0.0019836218113066942,0.024795272641333677,0.013301825461214214,0.16627281826517767,0.07135111164499928,0.10811110443750893,0.06445915316358025,2.84812548193909e-06
670000,88.40277777777779,0.0023873675919575997,0.029842094899469995,0.0019827194667688917,0.024783993334611145,0.01331227371323561,0.16640342141544512,0.07133873850741546,0.10826576865730686,0.06389853395061729,2.8497620095647147e-06
670500,88.46875,0.0023895449745241107,0.029869312181551384,0.0019856658611972773,0.024820823264965965,0.013320209510575309,0.16650261888219137,0.07127414079550339,0.10907324005620767,0.06480577256944445,2.854962592636716e-06
671000,88.53472222222223,0.002392637101576569,0.029907963769707113,0.0019860120747598434,0.024825150934498042,0.01333263619702875,0.16665795246285936,0.07160681912453808,0.10491476094327401,0.06450135030864197,2.862356149920363e-06
671500,88.60069444444444,0.0023947625363517576,0.02993453170439697,0.0019870561672046365,0.024838202090057954,0.013343025153991427,0.16678781442489282,0.07190846883218338,0.10114413959770774,0.06452244888117284,2.8674438027569516e-06
672000,88.66666666666667,0.0023936255246449294,0.02992031905806162,0.001983396337053058,0.02479245421316322,0.013351798679683835,0.16689748349604794,0.07075877613122211,0.11551529835972363,0.06394374517746913,2.864721576115857e-06
672500,88.73263888888889,0.002395508546814275,0.029943856835178438,0.001983680339944915,0.024796004249311436,0.013361458296226305,0.1670182287028288,0.07117864958138731,0.11026688023265863,0.06336504147376543,2.8692305989301195e-06
673000,88.79861111111111,0.002399975977440346,0.029999699718004324,0.001988185999996143,0.02485232499995179,0.01337122999711415,0.16714037496392686,0.07136188158258269,0.10797648021771633,0.06413363233024691,2.879942346145372e-06
673500,88.86458333333334,0.002401442741350371,0.030018034266879635,0.0019888627341365346,0.02486078417670668,0.013381463874085925,0.16726829842607405,0.07141207501776203,0.10734906227797458,0.06415171682098765,2.8834636199921926e-06
674000,88.93055555555556,0.002401852319832046,0.030023153997900575,0.00198647315341407,0.024830914417675876,0.013390786447569832,0.1673848305946229,0.0716220134438048,0.10472483195244009,0.06398292824074074,2.884447283141291e-06
674500,88.99652777777779,0.002405121245907144,0.030064015573839302,0.0019889717581971313,0.024862146977464143,0.013399799284897767,0.16749749106122208,0.0720579700094364,0.09927537488204508,0.06375988618827161,2.8923041037569662e-06
675000,89.0625,0.0024075903817706965,0.030094879772133706,0.001989521153198721,0.02486901441498401,0.013410437676972834,0.16763047096216044,0.07163344389284049,0.10458195133949388,0.06385935088734568,2.898245723197384e-06
675500,89.12847222222223,0.002409955232621974,0.030124440407774674,0.0019911188466526317,0.024888985583157896,0.013419114765280566,0.16773893456600708,0.07098387413175064,0.11270157335311703,0.06453450520833333,2.903942111621016e-06
676000,89.19444444444444,0.0024115630717434743,0.030144538396793426,0.001989782665236751,0.024872283315459386,0.013429844534069809,0.1678730566758726,0.07188495949036261,0.1014380063704674,0.06357301311728394,2.9078182244984107e-06
676500,89.26041666666667,0.0024129144209897335,0.03016143026237167,0.001990091566454567,0.02487614458068209,0.013439783092971535,0.1679972886621442,0.07207928682158932,0.09900891473013351,0.06342230902777778,2.91107800151011e-06
677000,89.32638888888889,0.002416346201053732,0.03020432751317165,0.0019935645039707755,0.02491955629963469,0.01344886247655961,0.1681107809569951,0.07075576673738249,0.11555291578271898,0.06356095679012345,2.9193644816734015e-06
677500,89.39236111111111,0.002419090712508196,0.030238633906352452,0.0019945370379271968,0.02493171297408996,0.013457708378630905,0.1682213547328863,0.07159860683206885,0.10501741459913938,0.0629370418595679,2.9259999376717066e-06
678000,89.45833333333334,0.0024173210211149497,0.03021651276393687,0.0019913552801097095,0.02489194100137137,0.013466975476406486,0.16833719345508108,0.0710784362765868,0.11151954654266494,0.06341025270061729,2.921720459562111e-06
678500,89.52430555555556,0.0024177171943387597,0.030221464929234495,0.0019890407753216646,0.024863009691520808,0.013476600138319418,0.16845750172899274,0.07165689679570961,0.1042887900536299,0.06291895736882716,2.9226782159006415e-06
679000,89.59027777777779,0.002421432974992491,0.030267912187406137,0.0019932841490376153,0.02491605186297019,0.01348655077447889,0.16858188468098612,0.07168598715844614,0.10392516051942324,0.06290690104166667,2.931668826190493e-06
679500,89.65625,0.002424373738934624,0.0303046717366828,0.001994489966764701,0.024931124584558765,0.013495527502561569,0.1686940937820196,0.07161500376024157,0.10481245299698039,0.06282250675154322,2.938794013017924e-06
680000,89.72222222222223,0.002427511615339006,0.030343895191737576,0.001997260496519292,0.02496575620649115,0.013503755137999146,0.1687969392249893,0.07112766890300302,0.11090413871246219,0.06347053433641975,2.9464063213028954e-06
680500,89.78819444444444,0.002428363743504886,0.030354546793811072,0.0019962620764748746,0.02495327595593593,0.013513005140854762,0.16891256426068452,0.07126273797265288,0.10921577534183902,0.06284360532407407,2.9484752353845316e-06
681000,89.85416666666667,0.002429014795408468,0.03036268494260585,0.0019951366213186083,0.024939207766482605,0.013521515709586377,0.1690189463698297,0.07131586212553584,0.108551723430802,0.06254521122685185,2.950056438156621e-06
681500,89.92013888888889,0.00243268137985914,0.03040851724823925,0.0019993049487328197,0.024991311859160245,0.01353068530440533,0.16913356630506662,0.07169979713431267,0.10375253582109167,0.06311185860339506,2.958969347956685e-06
682000,89.98611111111111,0.0024374810568028476,0.030468513210035596,0.0020030752157887376,0.025038440197359218,0.013539415923914064,0.1692426990489258,0.0712726493325931,0.10909188334258624,0.06321132330246913,2.970656951136364e-06
682500,90.05208333333334,0.0024387259115383245,0.030484073894229056,0.00200280249584043,0.025035031198005375,0.013548240519309836,0.16935300649137294,0.07016660100149881,0.12291748748126485,0.06246684510030864,2.973692035804216e-06
683000,90.11805555555556,0.002438913739804409,0.030486421747555115,0.002002551624472463,0.025031895305905785,0.013555972482249525,0.16944965602811904,0.07013518375879241,0.12331020301509488,0.06321735146604938,2.9741501151033645e-06
683500,90.18402777777779,0.0024424603314829327,0.03053075414353666,0.0020044047253351903,0.02505505906668988,0.0135648603362006,0.1695607542025075,0.07131427875030522,0.10857151562118483,0.06290388695987655,2.9828062354338587e-06
684000,90.25,0.0024445942499416117,0.030557428124270147,0.002005555710449747,0.025069446380621835,0.013574396777900611,0.16967995972375763,0.07018983262934302,0.12262709213321232,0.062367380401234566,2.988020523423795e-06
684500,90.31597222222223,0.0024437069846286047,0.03054633730785756,0.002002860507923682,0.02503575634904602,0.013581056760505182,0.16976320950631477,0.07219662051978064,0.09754224350274199,0.0626024787808642,2.9858519133613134e-06
685000,90.38194444444444,0.0024459339657690467,0.030574174572113085,0.0020048679689182673,0.02506084961147834,0.013591353959558254,0.16989192449447818,0.07146684608629494,0.10666442392131326,0.06263864776234568,2.991296482451348e-06
685500,90.44791666666667,0.0024511614313856844,0.030639517892321055,0.0020087206677175053,0.025109008346468814,0.013598853102477161,0.16998566378096452,0.07153468677229533,0.10581641534630848,0.06261754918981481,3.0040961813563584e-06
686000,90.51388888888889,0.0024484382078748517,0.030605477598435647,0.0020053920310931796,0.025067400388664746,0.013607053810137815,0.17008817262672268,0.07073146778157403,0.11585665273032464,0.062484929591049385,2.9974248288907082e-06
686500,90.57986111111111,0.0024524688630354666,0.030655860787943332,0.0020060981025233275,0.025076226281541592,0.013615400565307955,0.17019250706634942,0.07155200151283055,0.10559998108961821,0.062270929783950615,3.0073017620792376e-06
687000,90.64583333333334,0.002451594275362747,0.030644928442034338,0.002006203547370231,0.025077544342127885,0.013623986174853385,0.1702998271856673,0.0706836494843363,0.11645438144579634,0.062397521219135804,3.005157245495696e-06
687500,90.71180555555556,0.0024545674017511163,0.030682092521888953,0.0020068695203929797,0.025085869004912244,0.013632893384720823,0.1704111673090103,0.0709052590015686,0.11368426248039243,0.06265673225308642,3.012450564869613e-06
688000,90.77777777777779,0.0024574421766762615,0.030718027208453267,0.0020117872631789054,0.02514734078973632,0.013639285791193565,0.17049107238991956,0.07051220927986346,0.11859738400170683,0.062346281828703706,3.0195110258536814e-06
688500,90.84375,0.0024547185853683907,0.030683982317104883,0.0020063357655996225,0.02507919706999528,0.013648186386559699,0.17060232983199622,0.0714872383206423,0.10640952099197132,0.06245478877314815,3.012821666676497e-06
689000,90.90972222222223,0.0024606795196276086,0.030758493995345106,0.002011812010525082,0.025147650131563525,0.013656629154163701,0.17070786442704625,0.07202826811298926,0.09964664858763428,0.06256329571759259,3.0274718491573792e-06
689500,90.97569444444444,0.0024612365142020836,0.030765456427526046,0.0020107213222941415,0.025134016528676768,0.013664776817904258,0.17080971022380323,0.07218698185621111,0.0976627267973611,0.06246383101851852,3.0288425894208114e-06
690000,91.04166666666667,0.0024598711963951044,0.030748389954938803,0.0020092606790125295,0.02511575848765662,0.013672513821306631,0.1709064227663329,0.07061646558527285,0.11729418018408944,0.06182484567901234,3.0254831514271414e-06
690500,91.10763888888889,0.002466867218103386,0.03083584022629232,0.0020158002409426303,0.02519750301178288,0.013680902666824968,0.1710112833353121,0.07146977582545097,0.10662780218186285,0.06173743730709876,3.0427169358765692e-06
691000,91.17361111111111,0.002468057808397569,0.030850722604969613,0.00201657458579519,0.02520718232243987,0.013686701532325698,0.17108376915407122,0.0717718511835137,0.10285186020607873,0.061996648341049385,3.0456546727961057e-06
691500,91.23958333333334,0.0024635197550231416,0.03079399693778927,0.0020109202429983487,0.025136503037479357,0.013695935333399124,0.17119919166748904,0.07135663443078206,0.10804206961522422,0.06253315489969136,3.0344647916946396e-06
692000,91.30555555555556,0.002467001562403249,0.03083751953004061,0.002014730391100413,0.025184129888755163,0.01370322182876536,0.171290272859567,0.07010011447355782,0.12374856908052723,0.061851972415123455,3.043048354450035e-06
692500,91.37152777777779,0.0024638861450338887,0.030798576812923608,0.002008937239523199,0.02511171549403999,0.013708901862578912,0.17136127328223638,0.07081157431671709,0.11485532104103646,0.06222571855709876,3.035367467844979e-06
693000,91.4375,0.0024718133482905416,0.03089766685363177,0.002018012872129623,0.025225160901620285,0.01371970643347254,0.17149633041840676,0.07078134840554082,0.11523314493073977,0.06186704282407408,3.0549306143936493e-06
693500,91.50347222222223,0.0024737376233983505,0.03092172029247938,0.0020217946159785142,0.025272432699731427,0.013726011744702643,0.17157514680878302,0.07156349420835868,0.1054563223955165,0.06160180362654321,3.0596889147082597e-06
694000,91.56944444444444,0.002470854687053408,0.0308856835881676,0.0020166453364866515,0.025208066706083145,0.013734214169326494,0.17167767711658116,0.07070578849959305,0.11617764375508688,0.06181278935185185,3.052561442266897e-06
694500,91.63541666666667,0.002474691173909708,0.03093363967387135,0.0020186515132367515,0.025233143915459392,0.013742021722167805,0.17177527152709757,0.0713227310691696,0.10846586163537997,0.06189416956018518,3.0620482031133048e-06
695000,91.70138888888889,0.0024750563484142022,0.030938204355177527,0.0020190467387795714,0.02523808423474464,0.013747125051522802,0.17183906314403502,0.07080536368816386,0.11493295389795177,0.061936366705246916,3.0629519639127225e-06
695500,91.76736111111111,0.002479138927215179,0.030989236590189734,0.0020233988220243254,0.025292485275304068,0.013756017018525949,0.17195021273157435,0.07126855923875161,0.10914300951560485,0.06161084587191358,3.073064910216814e-06
696000,91.83333333333334,0.0024781149913573326,0.030976437391966656,0.0020217113756028976,0.02527139219503622,0.013762861212107371,0.17203576515134214,0.07118675562074996,0.11016555474062562,0.061206958912037035,3.070526955194976e-06
696500,91.89930555555556,0.002477398013328247,0.030967475166603087,0.002020158149727148,0.025251976871589348,0.013769736215677193,0.1721217026959649,0.0709831254052437,0.11271093243445385,0.0615234375,3.0687504582213723e-06
697000,91.96527777777779,0.002479384848135297,0.030992310601691213,0.00202192580341997,0.02527407254274962,0.013776904478410663,0.1722113059801333,0.07146633158096344,0.10667085523795705,0.06174949363425926,3.0736746125814455e-06
697500,92.03125,0.002479192947763253,0.030989911847040665,0.0020198566079147086,0.025248207598933856,0.013785757964522536,0.1723219745565317,0.07126239197817977,0.10922010027275297,0.06120997299382716,3.0731988361195245e-06
698000,92.09722222222223,0.0024810532450776713,0.03101316556347089,0.002022703102736169,0.02528378878420211,0.013791134669110807,0.1723891833638851,0.0708141310200879,0.11482336224890122,0.061351634837962965,3.0778126024552215e-06
698500,92.16319444444444,0.002484909606624076,0.03106137008280095,0.0020262062817331425,0.02532757852166428,0.013798153069286152,0.1724769133660769,0.07145216883943818,0.10684788950702273,0.06155960648148148,3.0873878765463103e-06
699000,92.22916666666667,0.002484770215498095,0.031059627693726187,0.002026340348758414,0.025329254359480174,0.013804177221740911,0.17255221527176137,0.0709470196697953,0.11316225412755876,0.06107735339506173,3.087041511913224e-06
699500,92.29513888888889,0.002483378715295315,0.031042233941191433,0.002025433804819372,0.025317922560242147,0.013812014513135107,0.17265018141418884,0.07024317338896019,0.12196033263799766,0.06062524112654321,3.083584921790904e-06
700000,92.36111111111111,0.0024882374945548453,0.031102968681935565,0.0020297816395737295,0.02537227049467162,0.013818606508383638,0.17273258135479547,0.07128353459131183,0.10895581760860218,0.061381775655864196,3.0956629146542866e-06
700500,92.42708333333334,0.0024888386182630867,0.031110482728288584,0.0020306093490115194,0.02538261686264399,0.013826968955235296,0.17283711194044118,0.07117473304132098,0.11031583698348779,0.06144507137345679,3.097158833878855e-06
701000,92.49305555555556,0.0024883688589927835,0.031104610737409794,0.0020297117246307864,0.02537139655788483,0.013834685477449222,0.17293356846811528,0.07167524850087395,0.10405939373907569,0.061390817901234566,3.0959897892025237e-06
701500,92.55902777777779,0.002490365457634359,0.031129568220429484,0.0020327699935394745,0.02540962491924343,0.013840598135647749,0.17300747669559685,0.07142274571561483,0.10721567855481473,0.06105625482253087,3.100960056289195e-06
702000,92.625,0.0024944646208004987,0.031180807760006233,0.0020348662181673247,0.025435827727091558,0.013849960157217537,0.17312450196521922,0.0716549965238432,0.10431254345195995,0.061755521797839504,3.1111768722126878e-06
702500,92.69097222222223,0.0024914349464014184,0.03114293683001773,0.002034491808930288,0.0254311476116286,0.013854361567338545,0.1731795195917318,0.07188099156315335,0.10148760546058311,0.06141794463734568,3.103624046075119e-06
703000,92.75694444444444,0.002494339679344758,0.031179245991809473,0.0020353337813470824,0.02544167226683853,0.013861630638292053,0.17327038297865066,0.07161999575578876,0.10475005305264051,0.06080910011574074,3.110865217976855e-06
703500,92.82291666666667,0.002495174598308544,0.031189682478856798,0.0020362469630354077,0.025453087037942596,0.013867494446258108,0.17334368057822636,0.07107876279646805,0.11151546504414944,0.061517409336419755,3.1129481380221014e-06
704000,92.88888888888889,0.0024950480046429446,0.031188100058036808,0.002035005764798982,0.025437572059987274,0.013875293387925388,0.17344116734906734,0.07175480379113885,0.10306495261076432,0.060854311342592594,3.11263227273637e-06
704500,92.95486111111111,0.002494919291322948,0.03118649114153685,0.002034500870959453,0.02543126088699316,0.013881488639188049,0.1735186079898506,0.07153561198514592,0.10580485018567598,0.06101707175925926,3.1123111351077003e-06
705000,93.02083333333334,0.0024941005467319912,0.03117625683414989,0.002034209304517971,0.025427616306474637,0.013888366285176527,0.1736045785647066,0.07144404172271861,0.10694947846601743,0.060815128279320986,3.1102687686044087e-06
705500,93.08680555555556,0.0024945537417183955,0.031181921771479944,0.0020326573900822198,0.025408217376027747,0.013893868489732428,0.17367335612165535,0.07204900513041074,0.09938743586986576,0.061499324845679014,3.111399185160624e-06
706000,93.15277777777779,0.0024977600883496222,0.03122200110437028,0.0020382941179290927,0.025478676474113657,0.01389991875659225,0.1737489844574031,0.07031999017457773,0.12100012281777839,0.060875409915123455,3.119402729476156e-06
706500,93.21875,0.0024987655731855563,0.031234569664819453,0.002037581478641378,0.025469768483017224,0.013908553616918215,0.1738569202114777,0.07026020281042299,0.12174746486971266,0.061107494212962965,3.121914694868671e-06
707000,93.28472222222223,0.002497079099382786,0.031213488742284825,0.0020362520737562994,0.02545315092195374,0.01391468458763837,0.17393355734547963,0.07009825087177102,0.12377186410286234,0.060715663580246916,3.1177020142871727e-06
707500,93.35069444444444,0.0025035759735558146,0.03129469966944768,0.002043544519452881,0.02554430649316101,0.013922160755336584,0.1740270094417073,0.07174187657628317,0.10322654279646037,0.060806086033950615,3.133946327682972e-06
708000,93.41666666666667,0.0025004256175812332,0.03125532021976542,0.0020386405374284615,0.025483006717855767,0.013928300275950463,0.17410375344938078,0.0715481268475641,0.1056484144054487,0.06060715663580247,3.1260641345282455e-06
708500,93.48263888888889,0.002504260006855511,0.03130325008569389,0.002044904849488026,0.025561310618600324,0.013935021244425607,0.1741877655553201,0.071255305349644,0.10930868312945008,0.06091157889660494,3.135659090967981e-06
709000,93.54861111111111,0.0025031756132960184,0.031289695166200227,0.0020417593133008967,0.025521991416261207,0.013943306274497807,0.17429132843122258,0.07132636369176688,0.10842045385291399,0.06061318479938271,3.1329440754999485e-06
709500,93.61458333333334,0.002506168716009528,0.0313271089501191,0.002045356579398983,0.02556695724248729,0.013947829754496053,0.17434787193120066,0.0706247960659967,0.11719004917504128,0.06042932581018518,3.1404408165524233e-06
710000,93.68055555555556,0.0025029462060934997,0.03128682757616875,0.0020413697319740798,0.025517121649675997,0.013956000168511298,0.17445000210639122,0.0710113705112616,0.11235786860922992,0.060775945216049385,3.132369855298922e-06
710500,93.74652777777779,0.002505466636573286,0.03131833295716607,0.002044194728640736,0.025552434108009198,0.013961767333302687,0.1745220916662836,0.07111434135802432,0.11107073302469606,0.060414255401234566,3.1386815334909267e-06
711000,93.8125,0.00250916792576946,0.03136459907211825,0.0020483025689511766,0.025603782111889708,0.013968504267214405,0.17460630334018007,0.07120703624192769,0.10991204697590395,0.06091760706018518,3.1479618398551072e-06
711500,93.87847222222223,0.0025080264802656346,0.03135033100332043,0.002046365762489538,0.025579572031119227,0.013974928091342542,0.17468660114178178,0.07022515295230336,0.12218558809620805,0.059904875578703706,3.145098412856814e-06
712000,93.94444444444444,0.0025106869554117647,0.031383586942647056,0.002049740748423582,0.025621759355294777,0.013982311926634053,0.17477889908292565,0.07043731543093742,0.11953355711328217,0.06062524112654321,3.1517744940373983e-06
712500,94.01041666666667,0.0025109453184920818,0.03138681648115102,0.0020484251302883946,0.025605314128604933,0.01398826096416121,0.17485326205201512,0.07146727761525855,0.10665902980926811,0.060305748456790126,3.1524231962286506e-06
713000,94.07638888888889,0.0025107982509709405,0.031384978137136754,0.0020493031422801652,0.025616289278502066,0.013996605701608301,0.17495757127010375,0.0722219138863944,0.09722607642006997,0.05986267843364197,3.1520539285393665e-06
713500,94.14236111111111,0.0025116346479178275,0.031395433098972844,0.0020493488599034534,0.025616860748793168,0.014003469033117007,0.17504336291396258,0.07088242250876707,0.11396971864041161,0.060070650077160496,3.1541543023106543e-06
714000,94.20833333333334,0.0025148874671026946,0.03143609333878368,0.002052417555969502,0.025655219449618776,0.014010920312310111,0.1751365039038764,0.07198890071527084,0.10013874105911458,0.06034493152006173,3.162329486095104e-06
714500,94.27430555555556,0.0025152750949503267,0.03144093868687908,0.002053293208471429,0.025666165105892858,0.01401740340492521,0.1752175425615651,0.07187099947087117,0.10161250661411048,0.06028464988425926,3.163304401638688e-06
715000,94.34027777777779,0.0025145308127351084,0.031431635159188856,0.0020495827736350305,0.025619784670437882,0.014026439316544148,0.17533049145680185,0.0704050958744315,0.11993630156960622,0.05999228395061729,3.161432604097142e-06
715500,94.40625,0.002516226903849123,0.03145283629811404,0.0020527561533059736,0.02565945191632467,0.014033230052827979,0.17541537566034973,0.07015018877684262,0.12312264028946729,0.06019422743055555,3.1656989158270718e-06
716000,94.47222222222223,0.002515934396474726,0.031449179955934076,0.0020514999462035275,0.025643749327544093,0.014040167189985164,0.17550208987481455,0.07160726006437076,0.10490924919536548,0.060170114776234566,3.164962943682321e-06
716500,94.53819444444444,0.002517620837527679,0.03147026046909599,0.0020523819742471637,0.025654774678089545,0.014048801784173077,0.17561002230216347,0.07118702435320456,0.110162195584943,0.05977225597993827,3.169207340776786e-06
717000,94.60416666666667,0.002520492585719396,0.03150615732149245,0.0020560016058296573,0.025700020072870717,0.014054951177501347,0.17568688971876684,0.0715861379852003,0.1051732751849962,0.059968171296296294,3.176441437333224e-06
717500,94.67013888888889,0.002521616641864767,0.031520208023309584,0.0020562708480678722,0.0257033856008484,0.014061011577338247,0.1757626447167281,0.06980460967048235,0.1274423791189706,0.06026053722993827,3.1792752442646726e-06
718000,94.73611111111111,0.002520829191076525,0.03151036488845656,0.0020550337400151953,0.02568792175018994,0.014068265243987538,0.17585331554984424,0.07100302808701713,0.1124621489122859,0.06008873456790124,3.1772899052917636e-06
718500,94.80208333333334,0.0025250271820797202,0.031562839775996505,0.0020581579091155148,0.025726973863943934,0.01407789976931962,0.17597374711649524,0.07106694816255332,0.11166314796808352,0.06012791763117284,3.1878811351207266e-06
719000,94.86805555555556,0.0025224011772484894,0.03153001471560612,0.002056615429107511,0.02570769286384389,0.014083426724268055,0.1760428340533507,0.07193056563469512,0.10086792956631108,0.06003749517746913,3.181253849492282e-06
719500,94.93402777777779,0.0025278413518767706,0.03159801689845963,0.002061585303446529,0.025769816293081612,0.014092429258970635,0.17615536573713295,0.07162032207400518,0.10474597407493536,0.06018819926697531,3.1949909501290894e-06
720000,95.0,0.0025260190981908504,0.03157523872738563,0.0020568771978203703,0.025710964972754626,0.014100005730026413,0.17625007162533016,0.07084687235246592,0.11441409559417604,0.05967881944444445,3.190386242212459e-06
720500,95.06597222222223,0.002528712664333291,0.031608908304166135,0.0020605291816632853,0.025756614770791067,0.014107504060296894,0.17634380075371117,0.07073710492152079,0.1157861884809902,0.059576340663580245,3.1971938693797856e-06
721000,95.13194444444444,0.0025324292367468726,0.03165536545933591,0.002064097521746027,0.025801219021825337,0.014114605050611675,0.17643256313264594,0.07147172273729677,0.10660346578379043,0.05966977719907408,3.2065989195651738e-06
721500,95.19791666666667,0.002530836048879076,0.03163545061098845,0.0020621133875708443,0.025776417344635552,0.014121837846326481,0.17652297307908102,0.07043023510575352,0.11962206117808094,0.059497974537037035,3.2025655531529266e-06
722000,95.26388888888889,0.002535203152111445,0.03169003940139306,0.002065866630676612,0.025823332883457648,0.01413084213564458,0.17663552669555724,0.0714141762905778,0.10732279636777764,0.05987473476080247,3.213627511237904e-06
722500,95.32986111111111,0.0025347037772843937,0.03168379721605492,0.0020640428759339975,0.025800535949174967,0.014139010985491064,0.17673763731863829,0.07051346615360075,0.11858167307999057,0.05895845389660494,3.212361619289886e-06
723000,95.39583333333334,0.0025388890990211666,0.03173611373776458,0.0020686070786193416,0.02585758848274177,0.014144020904304016,0.1768002613038002,0.0714923882003383,0.10634514749577118,0.05978129822530864,3.2229789285642558e-06
723500,95.46180555555556,0.0025410888168367943,0.031763610210459925,0.0020692510899158844,0.025865638623948556,0.014154316818106572,0.17692896022633214,0.07081047352893668,0.11486908088829151,0.05991994598765432,3.2285661875265095e-06
724000,95.52777777777779,0.0025359923027533184,0.03169990378441648,0.0020635652423419727,0.025794565529274657,0.014161031725347608,0.1770128965668451,0.07142494373563955,0.10718820330450562,0.05918149594907408,3.2156284798120397e-06
724500,95.59375,0.0025404353789019465,0.03175544223627433,0.002068131409200591,0.025851642615007386,0.014168608539099084,0.17710760673873854,0.07081465010541456,0.11481687368231808,0.059262876157407406,3.226905957188338e-06
725000,95.65972222222223,0.002539713346576413,0.03174641683220516,0.0020653458102483915,0.025816822628104894,0.014177241175298946,0.1772155146912368,0.07112411087638737,0.11094861404515788,0.05914834104938271,3.225071941389181e-06
725500,95.72569444444444,0.002547496032071604,0.03184370040089505,0.0020743095812810176,0.02592886976601272,0.014185617051220895,0.1773202131402612,0.07068177118309037,0.11647786021137041,0.05880172164351852,3.2448680167102825e-06
726000,95.79166666666667,0.002547708019909425,0.03184635024886781,0.002073690443371445,0.025921130542143064,0.014194101892077813,0.17742627365097266,0.07178779663838325,0.10265254202020935,0.059326171875,3.2454080773554017e-06
726500,95.85763888888889,0.00255063602663079,0.03188295033288487,0.0020765334765441876,0.025956668456802345,0.014201007512308765,0.17751259390385957,0.07109021281772213,0.1113723397784735,0.05921766493055555,3.252872070173451e-06
727000,95.92361111111111,0.0025526754905291368,0.03190844363161421,0.0020772279625253507,0.025965349531566883,0.014209854178196908,0.17762317722746135,0.0715995847107407,0.10500519111574136,0.05953715760030864,3.258076079974084e-06
727500,95.98958333333334,0.0025560466514471802,0.03195058314308975,0.0020804665750362686,0.026005832187953357,0.014217709329355233,0.1777213666169404,0.07123136199884539,0.10960797501443265,0.05929000289351852,3.266687242187172e-06
728000,96.05555555555556,0.0025507425952292604,0.03188428244036575,0.0020717507640596656,0.02589688455074582,0.014226935310135552,0.1778366913766944,0.07104018637915493,0.11199767026056329,0.05921163676697531,3.2531438935584515e-06
728500,96.12152777777779,0.002555792685859363,0.03194740857324204,0.0020776010049100677,0.025970012561375846,0.01423574048655314,0.17794675608191424,0.07147836365677676,0.10652045429029056,0.05920560860339506,3.2660381265461086e-06
729000,96.1875,0.0025548614696778533,0.031935768370973165,0.002074330600321119,0.025929132504013984,0.01424419151648921,0.17805239395611513,0.07152793368254473,0.10590082896819086,0.05898256655092592,3.263658564622241e-06
