step,omega_ci_t,corr_A_deltaB,corr_A_Bmag,corr_A_Jdia,corr_A_rho_i
205000,27.048611111111114,0.006482025901447732,0.006482025901447722,-0.00041415498370664155,0.005582769402611775
205500,27.114583333333332,0.0025470355716971224,0.0025470355716971245,-0.002096554659143837,0.003361529828188276
206000,27.180555555555557,-0.0009045123102793687,-0.0009045123102793693,-0.00014626551446425548,0.006452914715912929
206500,27.246527777777775,0.002211478863883021,0.0022114788638830218,-0.0055771408498432404,0.005629531098074743
207000,27.3125,-0.0014265867501613296,-0.0014265867501613311,-0.001949426292087087,0.006634448080681071
207500,27.37847222222222,0.0004610710869615424,0.0004610710869615403,0.001532659555516776,0.005636124727620828
208000,27.444444444444446,0.004039818446444085,0.004039818446444083,-0.0030832876208413272,0.005795676762919311
208500,27.51041666666667,0.0039040874443618985,0.0039040874443619046,-0.0030244089116594135,0.005469689137158377
209000,27.57638888888889,-0.0003724669106161512,-0.00037246691061614933,-0.0023939344135514413,0.002762820514270045
209500,27.642361111111114,-0.00018566842850369634,-0.00018566842850369658,-0.0018352293919993708,0.004147659543078201
210000,27.708333333333332,0.0016647012178710157,0.0016647012178710124,-0.004295264791566271,0.004673234630731861
210500,27.774305555555557,-0.001587393785484293,-0.0015873937854842927,-0.0025040136187686178,0.004490056288805348
211000,27.840277777777775,0.0013895304834838427,0.0013895304834838393,-0.0009743999443564256,0.006448305041792927
211500,27.90625,-0.0004835070877953289,-0.00048350708779533425,0.0007361349959017538,0.004467204307804763
212000,27.97222222222222,-0.0007812212337384231,-0.0007812212337384238,-0.0001211136979622538,0.0051455281324052525
212500,28.038194444444446,0.002135134599045018,0.0021351345990450145,0.0021717546847534724,0.004208940569958214
213000,28.10416666666667,0.0008400790105965088,0.0008400790105965117,0.004592340302078173,0.005291330670705138
213500,28.17013888888889,0.0033476704508246173,0.0033476704508246247,-0.0003353283671956541,0.00564860002847802
214000,28.236111111111114,-9.89651911781526e-05,-9.896519117815273e-05,0.0026205680834609077,0.0038275069091696094
214500,28.302083333333332,-0.0027303267088303203,-0.0027303267088303208,-0.0016122558650498984,0.005123842249661776
215000,28.368055555555557,-0.00044312679353005293,-0.00044312679353005066,0.00034206550698450116,0.0038474487688486556
215500,28.434027777777775,0.0010813599496984634,0.0010813599496984649,0.0016434961150538917,0.0027353197383121913
216000,28.5,0.0013140129714091426,0.001314012971409142,0.0010878166867923228,0.007879969236860417
216500,28.56597222222222,0.0002809943457182849,0.00028099434571828474,-0.0028382021623454315,0.0035340950521666223
217000,28.631944444444446,0.0012268683857031522,0.0012268683857031544,0.0006299619002875182,0.006224190445475292
217500,28.69791666666667,0.000311080881644073,0.0003110808816440714,0.0028466736013899817,0.00717383326754622
218000,28.76388888888889,0.0007514239213978326,0.0007514239213978326,0.002541743125909124,0.0049366783748059214
218500,28.829861111111114,0.003255050170894573,0.0032550501708945782,-0.0007656580576946863,0.00478419466339157
219000,28.895833333333332,0.0010807702397899058,0.0010807702397899145,-0.00043306708031138426,0.005348122873135034
219500,28.961805555555557,0.002894296648813411,0.002894296648813411,0.0016009719272049873,0.008016346831764798
220000,29.027777777777775,0.0006071601077268346,0.0006071601077268336,-0.0005143395967353549,0.006501091532685686
220500,29.09375,0.0001065365734701635,0.00010653657347016395,-0.004470194145638588,0.004690301263577081
221000,29.15972222222222,-0.0021430073668328564,-0.0021430073668328533,-0.001954224089408622,0.005186619399794242
221500,29.225694444444446,0.00020647744975341856,0.00020647744975341715,0.00021769734168926736,0.008530800361792294
222000,29.29166666666667,0.00035277611250956174,0.0003527761125095642,-0.0029026325465332987,0.00767269217876508
222500,29.35763888888889,0.0024284099314681017,0.002428409931468101,0.001983892517499829,0.004958776812838102
223000,29.423611111111114,0.001419137793272273,0.0014191377932722693,-0.0028238630301342946,0.004415385063933047
223500,29.489583333333332,-0.0006794053603758382,-0.0006794053603758423,-0.0003685117675946826,0.0038412692638583397
224000,29.555555555555557,0.00328860121630133,0.003288601216301328,-0.0024266863900868412,0.004155769503138417
224500,29.621527777777775,0.0012623430050712947,0.0012623430050712906,0.0032150596381885876,0.005036039841338253
225000,29.6875,0.0010035403388165681,0.0010035403388165686,0.0020374237058398727,0.007257953282283275
225500,29.75347222222222,0.003192852070436725,0.003192852070436725,-0.00020653820832261811,0.006693726723599255
226000,29.819444444444446,0.002109155781542239,0.002109155781542239,0.0017346477393168683,0.004811388210542293
226500,29.88541666666667,-0.0009198649656918309,-0.0009198649656918246,0.0008012497459656306,0.005808823983848378
227000,29.95138888888889,0.002334526341408261,0.002334526341408263,-0.0005369689429966255,0.00591042126210744
227500,30.017361111111114,0.002653319297510379,0.0026533192975103795,-0.0010363272548385147,0.0011155957020337129
228000,30.083333333333332,0.002408633639158427,0.0024086336391584253,0.0031265159234430437,0.005544069092620986
228500,30.149305555555557,0.0019135979688537114,0.001913597968853714,0.0024732840161748207,0.003460988632679292
229000,30.215277777777775,0.0009333828636766901,0.0009333828636766903,-5.820762501633721e-05,0.005366010928175275
229500,30.28125,0.00038571623243186784,0.00038571623243186675,0.0036180770530552827,0.003244178671966004
230000,30.34722222222222,-0.0004911316345799238,-0.0004911316345799239,-0.0020454709747392756,0.0037301426885795815
230500,30.413194444444446,0.0007467316979835687,0.0007467316979835679,0.0009842571525553213,0.007732633394255649
231000,30.47916666666667,-0.00040079818113626284,-0.0004007981811362638,-0.0020068150853174206,0.005464993099975938
231500,30.54513888888889,0.004868357730044908,0.004868357730044906,-0.001966668220768818,0.008508216060688535
232000,30.611111111111114,0.001588721310442049,0.001588721310442049,0.0005131082310427136,0.0017391704129477283
232500,30.677083333333332,0.0008047794216781077,0.00080477942167811,0.00179292069234791,0.0037587449414829203
233000,30.743055555555557,0.0012374302544909835,0.001237430254490984,0.002621620046133151,0.005302881661681828
233500,30.809027777777775,-0.001248242542278915,-0.0012482425422789146,0.002186784197149435,0.006690947083802582
234000,30.875,0.00249113490363298,0.00249113490363298,-0.004149598105398304,0.006213586771051544
234500,30.94097222222222,0.004088292331982899,0.004088292331982889,-0.000712090164674142,0.004958928283733686
235000,31.006944444444446,-0.0005678257761267929,-0.0005678257761267956,-0.00030386276709819325,0.0028299102269791084
235500,31.07291666666667,-0.0015799594484262477,-0.0015799594484262479,-0.000595875799178357,0.002779140596310642
236000,31.13888888888889,0.0035040481772716254,0.0035040481772716232,-0.003104576668474983,0.004910634043231756
236500,31.204861111111114,-0.0011344482356420108,-0.001134448235642015,-0.0017180349431380833,0.006497847226642814
237000,31.270833333333332,0.003724726508259442,0.003724726508259446,-0.0011046858029103615,0.008528251809058774
237500,31.336805555555557,-0.0011245661242588626,-0.0011245661242588602,0.0019357238834027844,0.0020250921861292392
238000,31.402777777777775,-0.0020826662806765054,-0.0020826662806765098,-0.0020902948564381473,0.00847472841617933
238500,31.46875,0.0002059908570970125,0.00020599085709701505,0.0020447786363851327,0.0027708693105248116
239000,31.53472222222222,0.0010178051166801795,0.0010178051166801786,-0.002525637098066518,0.007966664963128643
239500,31.600694444444446,0.0013497837217024786,0.0013497837217024795,0.002655089159440129,0.003168416810156594
240000,31.66666666666667,2.0664126256693808e-05,2.0664126256695268e-05,0.0010116999763722801,0.00481474652190525
240500,31.73263888888889,0.0028537021454191885,0.002853702145419189,0.0015084366689974294,0.005129440188244593
241000,31.798611111111114,0.0028654138273786905,0.0028654138273786914,0.0008638980976949247,0.00888746903566201
241500,31.864583333333332,-0.0001753900730883135,-0.00017539007308831444,-0.0005820672180991432,0.0047201323730155
242000,31.930555555555557,0.0029729659865323763,0.0029729659865323746,-0.005467492606639353,0.007127890440287501
242500,31.996527777777775,0.0006815255372987288,0.0006815255372987282,-0.00024105112075215265,0.007213004815668736
243000,32.0625,0.0027577598683109846,0.0027577598683109863,-0.000775820367301977,0.00219759624707648
243500,32.12847222222222,0.001790054782809312,0.0017900547828093108,-0.003610436529863933,0.007537139624398497
244000,32.19444444444444,-0.0019090788060930508,-0.001909078806093047,0.002137112071549009,0.007339837641200037
244500,32.26041666666667,0.0006459919091598504,0.0006459919091598491,-0.0005698437189190002,0.005000761362142134
245000,32.326388888888886,0.0005472050156379878,0.0005472050156379903,0.004173277985487504,0.001966494970191155
245500,32.392361111111114,0.003887368006786214,0.0038873680067862096,0.003301505118704207,0.005503641885041031
246000,32.458333333333336,0.0010416828781546125,0.0010416828781546143,0.0020420022231783276,0.002219646353169392
246500,32.52430555555556,0.0003807466942656357,0.00038074669426563836,-0.0005785250398576007,0.002386096113003227
247000,32.59027777777778,0.0023894998749825814,0.002389499874982582,-0.0004721553976646373,0.007066052637049115
247500,32.65625,-0.0002485499708676561,-0.0002485499708676589,0.0007597349472138036,0.005983030833341064
248000,32.72222222222222,-0.0019888721257669568,-0.001988872125766955,0.0002941312372922543,0.008049272629199397
248500,32.78819444444444,0.00041629614261636596,0.00041629614261636574,-0.0014042565021159306,0.0038292766231562037
249000,32.85416666666667,0.0004582402482008116,0.00045824024820081434,0.002055553306750019,0.00513696600345824
249500,32.920138888888886,0.0011739138127150675,0.0011739138127150664,-0.000434878489247742,0.0051811507844101426
250000,32.986111111111114,0.00312117030776545,0.0031211703077654498,0.002419011843292208,0.0055232991931054775
250500,33.052083333333336,0.004905450130334327,0.0049054501303343245,-0.0008594387577047295,0.0053987252687365175
251000,33.11805555555556,0.0002738076583828734,0.0002738076583828726,0.0025732654766191135,0.007980129053779143
251500,33.18402777777778,0.0025957535950820285,0.0025957535950820276,-0.0021126294568361765,0.00791776984810701
252000,33.25,0.0030679693481547214,0.003067969348154723,-0.0012855401647268996,0.008545128480421082
252500,33.31597222222222,0.0027537209208155183,0.002753720920815516,0.0018002748812813078,0.006426914336899749
253000,33.38194444444444,0.0021829878532711572,0.002182987853271157,-0.0008768870610750277,0.0030851170194061235
253500,33.44791666666667,-0.00011210010657736102,-0.00011210010657735796,-0.0032745260129959197,0.0029378959301454106
254000,33.513888888888886,-0.0019713996894727102,-0.001971399689472711,0.00024088370139280365,0.003847278600172791
254500,33.579861111111114,0.0033258611786419617,0.0033258611786419565,-0.0005984100869463453,0.004677194419804236
255000,33.645833333333336,0.003912914555768469,0.00391291455576846,-0.001726202765724709,0.0019372017430926765
255500,33.71180555555556,-0.0002440543138823899,-0.00024405431388238802,-0.003932875276841631,0.006707546969018025
256000,33.77777777777778,0.001977556017196315,0.001977556017196307,0.00022109366010080348,0.00583009397213703
256500,33.84375,-0.0006970363798519831,-0.0006970363798519822,0.0013456889682015476,0.006247532293960287
257000,33.90972222222222,0.000596312194416562,0.0005963121944165628,0.0012959043489119138,0.004933880907835066
257500,33.97569444444444,-0.0015557001316838382,-0.0015557001316838393,-0.002116876616295108,0.008157899528458086
258000,34.04166666666667,-0.002376811866773817,-0.00237681186677382,-0.003416842301995184,0.002884386082763517
258500,34.107638888888886,-0.0020017859683997496,-0.002001785968399749,-0.0022328036732037785,0.004181267547113934
259000,34.173611111111114,0.0013061577270353148,0.0013061577270353127,0.003842910390499196,0.006666295479549635
259500,34.239583333333336,0.0014500626174867189,0.0014500626174867221,-0.0007865676742709423,0.005025598508121138
260000,34.30555555555556,0.0009379909957692352,0.0009379909957692348,0.001098772505970989,0.005518894905206006
260500,34.37152777777778,0.0006642511843729015,0.0006642511843729039,-0.00291709398406273,0.0015735589206465235
261000,34.4375,0.001497549830050951,0.0014975498300509493,-0.00030998294631032073,0.005480758367032447
261500,34.50347222222222,0.0020847808847719125,0.002084780884771912,-0.001634176797601686,0.004105745834591806
262000,34.56944444444444,0.0014823117091614564,0.0014823117091614527,0.0013264697204819743,0.00717718898832427
262500,34.63541666666667,0.0020395901457251034,0.002039590145725101,-0.0014418846674966413,0.006396210057413887
263000,34.701388888888886,0.0003832591966852652,0.00038325919668526345,0.003891862186770446,0.005690914050522228
263500,34.767361111111114,-0.00010692374087927987,-0.00010692374087928016,-0.0009688613523617983,0.007539302398703283
264000,34.833333333333336,0.0016821577886749282,0.0016821577886749267,0.0020106462851460136,0.007615882936137215
264500,34.89930555555556,0.0009557430529369477,0.0009557430529369496,0.00018151705407112458,0.006183483161126929
265000,34.96527777777778,0.0001527279031658168,0.0001527279031658152,-0.006918349054334391,0.0034006253329157262
265500,35.03125,0.0032856641750873897,0.0032856641750873897,0.0006933922575202948,0.004281166428120135
266000,35.09722222222222,0.0008313970206964949,0.0008313970206964928,-0.00022972804708734407,0.004529584188244601
266500,35.16319444444444,0.002139499464435776,0.002139499464435774,0.001974686771070671,0.005628764389005539
267000,35.22916666666667,0.00016605200516463942,0.0001660520051646375,0.0014101864606666907,0.00650176150679417
267500,35.29513888888889,-0.0003808996985199218,-0.00038089969851992276,-0.00023537656137886245,0.0068033240110844705
268000,35.361111111111114,0.0012855859501956191,0.001285585950195617,-0.0012901359594572413,0.006360474747812738
268500,35.427083333333336,0.0007551684828761259,0.0007551684828761262,-0.0002744476435034779,0.002608208469420065
269000,35.49305555555556,0.002422840160071356,0.0024228401600713593,-0.00426987842673306,0.00786678454654871
269500,35.55902777777778,-0.0017124790238858725,-0.001712479023885873,-0.0003496769981184208,0.003867828570966469
270000,35.625,0.0015388564836956318,0.0015388564836956301,0.0001238135216668669,0.009310462371570528
270500,35.69097222222222,-0.00482959654920972,-0.0048295965492097205,-0.0021102885194443847,0.0037359234659725096
271000,35.75694444444444,0.0014296368947529952,0.0014296368947529995,0.0058505202587313156,0.004196529736067704
271500,35.82291666666667,-0.0001899413085582108,-0.00018994130855821127,0.002996269690157697,0.004611897357166035
272000,35.88888888888889,0.0024603408247204617,0.0024603408247204687,0.0009091200003171245,0.006398665087757809
272500,35.954861111111114,0.0017189594106456932,0.0017189594106456932,0.0033840351046535745,0.0070723591485954
273000,36.020833333333336,0.0007084779422752642,0.0007084779422752649,-0.0023941876014875537,0.004913608923527686
273500,36.08680555555556,0.0028274346188187625,0.0028274346188187647,0.0007945856166914118,0.006605145593778669
274000,36.15277777777778,0.0017500338047433859,0.0017500338047433859,-0.0022091600595439656,0.0064201348698040535
274500,36.21875,0.0005099736702018447,0.0005099736702018433,-0.0010599151053085328,0.005652680482719013
275000,36.28472222222222,-0.0012265375741656087,-0.0012265375741656128,0.0004182724291848379,0.002504813192767735
275500,36.35069444444444,0.0006084544559602064,0.0006084544559602092,0.0017264035333429235,0.006555740513835753
276000,36.41666666666667,0.0003259381049352959,0.0003259381049352977,0.0008309148939421553,0.005938498031223497
276500,36.48263888888889,-0.002155361251087985,-0.0021553612510879817,0.001224252648545747,0.007152026173065824
277000,36.548611111111114,0.0014813591285225188,0.001481359128522518,-0.0007894963071916101,0.004984756292391711
277500,36.614583333333336,-0.0019525052687141625,-0.0019525052687141596,0.001339222016572388,0.007275055528820928
278000,36.68055555555556,0.004377260763073741,0.004377260763073742,0.0028690039073523254,0.005743024213195581
278500,36.74652777777778,0.0024175828185377863,0.0024175828185377807,0.0005690470053835111,0.007023243264240078
279000,36.8125,0.0003807066765354951,0.00038070667653549426,0.002651672946386396,0.004700187805743777
279500,36.87847222222222,-0.0008604897532640336,-0.0008604897532640307,-0.0038666596797727664,0.005328856371928952
280000,36.94444444444444,0.0030166396499784294,0.003016639649978426,-0.003609141432320424,0.002780234721764883
280500,37.01041666666667,0.002559787572451583,0.002559787572451585,-0.0018917607790786485,0.0042149875736760675
281000,37.07638888888889,0.001181553746051717,0.0011815537460517181,-0.0028766850765718542,0.007551939801079455
281500,37.142361111111114,0.004139891533593864,0.0041398915335938685,0.0006999898420979082,0.004917999559016861
282000,37.208333333333336,0.0013120713976247766,0.0013120713976247772,-0.0010887056680859992,0.006383069471992978
282500,37.27430555555556,-0.004607639100155769,-0.004607639100155768,-0.0030143723230600344,0.0031386268677727905
283000,37.34027777777778,0.002600036251467274,0.0026000362514672693,-0.004232191329319107,0.007728539587795669
283500,37.40625,-0.001729801037349339,-0.001729801037349339,-0.0010262181171717118,0.003141254284314292
284000,37.47222222222222,0.0025416377950042528,0.0025416377950042545,0.004491664737404179,0.004422805052339613
284500,37.53819444444444,0.0020985237127868405,0.0020985237127868397,0.001455946438454429,0.006126217359326193
285000,37.60416666666667,-0.0014740543285261445,-0.0014740543285261414,-0.0020679979372862363,0.0028596399160997045
285500,37.67013888888889,0.0023170516677861637,0.0023170516677861737,0.001843524232106435,0.0079140099288232
286000,37.736111111111114,0.0017756255279728368,0.0017756255279728376,0.0012642750979052844,0.006230001991462972
286500,37.802083333333336,0.0008491006961888618,0.0008491006961888613,0.0017844223265831305,0.004770334319089735
287000,37.86805555555556,0.0022936587633963766,0.0022936587633963787,-0.0020188644877080024,0.006347212641834918
287500,37.93402777777778,-0.0011377418616161533,-0.0011377418616161576,-0.0016430770198508568,0.006252051234214201
288000,38.0,-0.001802058207969604,-0.0018020582079696034,-0.0016900160424671818,0.006324250024896438
288500,38.06597222222222,0.0004961611921556062,0.0004961611921556041,0.0024034423552504926,0.006560279933818888
289000,38.13194444444444,0.001765468543783877,0.0017654685437838765,-0.001771715723996412,0.005220522033231848
289500,38.19791666666667,-0.0017579807494730096,-0.0017579807494730103,0.0009918378673512216,0.00855809059228613
290000,38.26388888888889,0.0009872422628504822,0.0009872422628504805,0.0002696948239193551,0.006476853191640034
290500,38.329861111111114,8.537036252061358e-05,8.537036252060889e-05,-0.0013884349083567373,0.012902510708866574
291000,38.395833333333336,0.0029910265365109536,0.0029910265365109576,-0.000999814250349801,0.006666731429268009
291500,38.46180555555556,0.004397037338614144,0.004397037338614146,-0.0035677311488523083,0.004724413821776397
292000,38.52777777777778,0.001679895472400873,0.001679895472400875,0.0028620278201453636,0.008065517998716347
292500,38.59375,0.0001790311939247058,0.00017903119392470072,0.0004452363072986348,0.008869857393957918
293000,38.65972222222222,0.0007004535429397822,0.0007004535429397845,-0.001461978172336404,0.007923571796521207
293500,38.72569444444444,0.00020377197667587749,0.0002037719766758779,2.5438297034651842e-05,0.006816287573300022
294000,38.79166666666667,0.0005070677261709033,0.0005070677261709016,0.004943917832583037,0.005626456665557001
294500,38.85763888888889,0.0003483343449600342,0.0003483343449600392,-0.0014424522453214822,0.0047955238767975784
295000,38.923611111111114,0.0013835283138464356,0.0013835283138464323,0.003100930005131822,0.008806837830593448
295500,38.989583333333336,0.0019700789544959537,0.0019700789544959563,0.0033749758112240724,0.006913780559588288
296000,39.05555555555556,0.003773149020072399,0.0037731490200723938,-0.0006933320586794109,0.005606897351779628
296500,39.12152777777778,0.0009868035918450143,0.0009868035918450153,-0.00042057518781802824,0.00721249927446809
297000,39.1875,0.0015721845041610984,0.0015721845041610973,-0.0026177585269198276,0.0060280106746977485
297500,39.25347222222222,0.001958246211749338,0.001958246211749337,-0.0018109094147491795,0.008644710721046065
298000,39.31944444444444,0.00027282893016413584,0.0002728289301641334,-0.003950076415015813,0.004726523882594958
298500,39.38541666666667,-0.00036872355202464686,-0.0003687235520246416,0.0020797058003697217,0.005878973669629538
299000,39.45138888888889,0.002580892208697828,0.0025808922086978307,0.0007643193721737804,0.002776311345788809
299500,39.517361111111114,-0.0017219816330236153,-0.0017219816330236145,-0.0023695612063570322,0.006204146251053573
300000,39.583333333333336,0.0010881066007709694,0.0010881066007709648,0.0018807562951516528,0.00392475158248106
300500,39.64930555555556,-0.0018850798714424024,-0.0018850798714424024,-0.0009906681115436642,0.0049756178021533445
301000,39.71527777777778,-0.002017679080208861,-0.00201767908020886,0.0010746743389192222,0.004361180264605217
301500,39.78125,0.0015795209100548597,0.0015795209100548607,-0.0013570056349096952,0.00584875330356672
302000,39.84722222222222,0.0013548980396676583,0.001354898039667671,0.0005321532576536852,0.00614594244725367
302500,39.91319444444444,0.00027319082463958733,0.00027319082463958414,-0.0009804147751184126,0.004134845348398288
303000,39.97916666666667,0.001639911640564852,0.0016399116405648566,-2.8811837696186905e-05,0.008299857220094773
303500,40.04513888888889,-0.00011078388794992668,-0.00011078388794992576,-0.0017000292879374593,0.006883814867563199
304000,40.111111111111114,0.0020628528172943134,0.002062852817294313,-0.0011047198138343843,0.00465986211140813
304500,40.177083333333336,4.833159113327215e-06,4.833159113327043e-06,-0.0017999273617792261,0.006525300648769186
305000,40.24305555555556,0.0019296034369269788,0.0019296034369269753,0.00106763229669777,0.0042850849309451515
305500,40.30902777777778,0.002592960719767354,0.002592960719767356,0.0007460357013725495,0.007024208947094949
306000,40.375,0.0020135078485889663,0.0020135078485889724,-0.001657697106352598,0.0052854212570397005
306500,40.44097222222222,0.0005129829317307227,0.0005129829317307196,-0.0021495816488604725,0.0038201608643854703
307000,40.50694444444444,-0.00013854362656755883,-0.0001385436265675568,-0.002902075403672355,0.009901385845751674
307500,40.57291666666667,0.00044144439233296585,0.00044144439233296623,3.64720229020724e-05,0.008118798680145775
308000,40.63888888888889,0.0023420350916602307,0.002342035091660234,-0.0012569359094629022,0.004916435973169415
308500,40.704861111111114,0.0030697466870097845,0.0030697466870097854,-0.002534273196804789,0.006658119374531259
309000,40.770833333333336,0.0036121584616788114,0.003612158461678812,-0.00145217650137566,0.006979049895355312
309500,40.83680555555556,-0.0032543430761202484,-0.0032543430761202497,0.002373756376998439,0.004781157491173424
310000,40.90277777777778,-0.002477037368509209,-0.0024770373685092046,0.0007764465713236071,0.0062339423559787
310500,40.96875,0.0039229407109761414,0.00392294071097615,-0.0011870896946379029,0.0055207445219592095
311000,41.03472222222222,-0.0015523503131341632,-0.0015523503131341643,0.0017013792189115408,0.00818592295624099
311500,41.10069444444444,-0.00016943834141777274,-0.00016943834141777364,0.007674204562695739,0.009208829640805818
312000,41.16666666666667,0.0019084270273007845,0.0019084270273007832,0.0001390529618000936,0.0031436173878149976
312500,41.23263888888889,0.0022334934022254825,0.002233493402225483,-0.0012337904801205954,0.008116864061817324
313000,41.298611111111114,-0.0002989764393579944,-0.0002989764393579968,-8.010173207787639e-05,0.006700274093682464
313500,41.364583333333336,0.0006132498586675502,0.0006132498586675495,-0.0005015371218218385,0.00555105434774665
314000,41.43055555555556,0.0015506031966249017,0.001550603196624904,-0.0009331229414625432,0.004642131815303542
314500,41.49652777777778,0.00014376080600767046,0.00014376080600767092,-0.0023546192277652416,0.008768820833861539
315000,41.5625,0.0026977247146490906,0.002697724714649085,-0.0021765275166889656,0.006392354255027337
315500,41.62847222222222,0.0005312608979246,0.0005312608979246028,-0.004447000776643619,0.0067142809812678695
316000,41.69444444444444,0.0012744799790109786,0.0012744799790109834,-0.0031478101804629606,0.0063701425535910355
316500,41.76041666666667,0.0034006917855096542,0.003400691785509656,0.003527421370835614,0.005412552324972846
317000,41.82638888888889,0.0019283272195057123,0.0019283272195057158,-0.0024963915719201295,0.006096002704683518
317500,41.892361111111114,0.0006631287297237837,0.0006631287297237833,0.0027180064417220914,0.006004365049918235
318000,41.958333333333336,0.0016857583276854847,0.0016857583276854778,-0.00015673118752822826,0.003860951500406421
318500,42.02430555555556,0.00471622602796693,0.004716226027966925,-0.004235640718331474,0.009422444988906577
319000,42.09027777777778,-0.0011744379596536703,-0.0011744379596536688,-0.00020678563812961303,0.006273197235436705
319500,42.15625,0.003978827049163873,0.003978827049163874,-0.0007993148970479766,0.007342631556387785
320000,42.22222222222222,7.880421140419995e-05,7.880421140420107e-05,-0.006119415938640302,0.005518780692645488
320500,42.28819444444444,0.0010438779181458887,0.0010438779181458893,0.002811048895535463,0.0057162391050022245
321000,42.35416666666667,0.00106307314379195,0.0010630731437919494,0.0035020263800349355,0.0053911036485005965
321500,42.42013888888889,-0.0011465122854681026,-0.0011465122854681022,-0.0002419183102893202,0.005529921912977934
322000,42.486111111111114,0.002422501567528371,0.002422501567528369,0.0016718326235047494,0.004880509555240196
322500,42.552083333333336,0.0002622090966047633,0.00026220909660476456,-0.003482659758988711,0.007509026761022371
323000,42.61805555555556,-0.0002380484143253535,-0.0002380484143253548,-1.4439151593144769e-05,0.005045344864728259
323500,42.68402777777778,0.001546184175077339,0.0015461841750773375,0.0001066683577915088,0.006040276109879926
324000,42.75,2.3395648391408817e-05,2.3395648391408803e-05,-0.00028212692116359733,0.007639085440047897
324500,42.81597222222222,-0.00013192175078844307,-0.0001319217507884419,-0.0007412524134639994,0.003923572685275242
325000,42.88194444444444,-0.0014781422664595265,-0.0014781422664595265,0.00030584980391908567,0.0075625833859140805
325500,42.94791666666667,0.00040712636737101935,0.0004071263673710193,-0.0005143849674010797,0.004398417329906996
326000,43.01388888888889,0.000784213600908305,0.0007842136009083066,0.004345258194951504,0.0076153277491181675
326500,43.079861111111114,0.0036625581093573025,0.0036625581093573016,0.0034615721869563827,0.0036389824814687076
327000,43.145833333333336,0.0014745437594762423,0.001474543759476243,-0.004922249200285432,0.005921553371680602
327500,43.21180555555556,0.0012285444881216627,0.0012285444881216668,-0.00010981848429186877,0.006998204747462569
328000,43.27777777777778,-0.00012595999133368794,-0.00012595999133368672,-0.0020344066755425025,0.006418821473450748
328500,43.34375,0.0034464503168678425,0.0034464503168678403,-0.0008018680270017841,0.005485502540987468
329000,43.40972222222222,0.0013348715500498941,0.0013348715500498957,0.002477170296175304,0.006763318068509614
329500,43.47569444444444,0.002017646986271243,0.00201764698627124,-0.0014928173154476279,0.011527553247205759
330000,43.54166666666667,-0.00031591685039284904,-0.00031591685039284893,0.004094557377894403,0.005114637336205813
330500,43.60763888888889,0.004453617835210215,0.004453617835210218,0.00163821761445299,0.005843225888040865
331000,43.673611111111114,0.0010706350812946888,0.0010706350812946912,0.00469967979317276,0.008057153907793315
331500,43.739583333333336,0.0010550877659300298,0.0010550877659300287,-0.0023457969981642507,0.0037794992494765704
332000,43.80555555555556,-0.002308769325064152,-0.0023087693250641583,-0.0002966247360219639,0.008567144290327662
332500,43.87152777777778,0.0003048179276465948,0.0003048179276465907,0.00242915239122341,0.005041467509387202
333000,43.9375,-0.0007782242670637969,-0.0007782242670637935,0.00029454732065817355,0.009189669182394937
333500,44.00347222222222,-0.00026562573592819476,-0.0002656257359281894,-0.00411288472487022,0.00470961013575586
334000,44.06944444444444,-0.0014667068418561429,-0.0014667068418561422,-0.001116559305657134,0.007553065151655633
334500,44.13541666666667,0.0012945137490761984,0.0012945137490762014,-0.0016024168047997977,0.006579005080097026
335000,44.20138888888889,-0.0018841020316470803,-0.001884102031647074,-0.001175305507774925,0.007224454096817452
335500,44.267361111111114,-0.00044827454451999726,-0.00044827454451999807,-0.00020352773535331123,0.005956567987987746
336000,44.333333333333336,-0.0005036036806791645,-0.000503603680679164,0.0036167868040855498,0.005466719019951375
336500,44.39930555555556,-0.0019728150710161168,-0.0019728150710161168,-0.0020876700821095963,0.0077325155465430544
337000,44.46527777777778,0.0005129101967370002,0.0005129101967370003,0.004139018566743683,0.008426223458517058
337500,44.53125,0.0006369430882514195,0.0006369430882514194,0.005392433753359112,0.010649220863207779
338000,44.59722222222222,0.002379759915271826,0.002379759915271825,-0.002956738393793389,0.007818168651071036
338500,44.66319444444444,0.0006829229588443767,0.0006829229588443784,-0.00027262448160626275,0.007212692641304999
339000,44.72916666666667,0.0023124528413268385,0.002312452841326836,-0.0036088984194339313,0.006043308318068034
339500,44.79513888888889,-0.0003619124002646029,-0.000361912400264603,-0.0015080971672243402,0.0075943736461490455
340000,44.861111111111114,0.0011727889099506137,0.0011727889099506109,-0.0012377368188405292,0.003937384657922854
340500,44.927083333333336,-0.00018176430842936931,-0.00018176430842937221,0.0015810922708380912,0.00684948201703325
341000,44.99305555555556,0.0032254864578573983,0.0032254864578573884,-2.3637739335474465e-05,0.00775246396958728
341500,45.05902777777778,0.0012291293886718178,0.0012291293886718172,0.002954031221155898,0.00759388935139801
342000,45.125,-0.0007686983471332912,-0.0007686983471332902,0.0011890565451538214,0.004948677423630739
342500,45.19097222222222,0.0006945267125817076,0.000694526712581707,0.002010751723103815,0.0047945372874673335
343000,45.25694444444444,0.0036813374066711315,0.003681337406671128,-0.0029031878543262606,0.007158833280674384
