step,omega_ci_t,T_parallel_i,T_perp_i,A_i,R_i,beta_parallel_i,ion_count,T_parallel_e,T_perp_e,A_e,q_parallel_particle,q_perp_particle,E_kin_bulk,E_kin_thermal
1080000,142.5,0.01731789524556315,0.025267199701233076,1.4590225511213055,0.6853903657839064,5.411842264238484,249605,0.023914369771075496,0.023472975717621594,0.9815427269177811,-3.185167106248555e-07,0.0008390587971832046,3.083417800333383e-05,0.03392614732401465
1090000,143.81944444444446,0.017373138066103914,0.025243832569325407,1.4530381600188693,0.688213171212939,5.429105645657473,249760,0.02452342313699581,0.023858234013916096,0.9728753559662633,-1.1150629847637176e-06,0.0008196165477120999,3.0818782956117436e-05,0.03393040160237736
1100000,145.13888888888889,0.017340839081966368,0.0251499167483486,1.450328708401619,0.6894988661584738,5.41901221311449,250111,0.024852706204875737,0.024358386793057504,0.9801100368006904,4.489227968078271e-07,0.000804444408055195,3.0387132357800608e-05,0.03382033628933178
1110000,146.45833333333334,0.01751516239489854,0.02555235555204993,1.4588706045621536,0.6854617516267846,5.4734882484057925,250134,0.025254926005919207,0.02464947254045737,0.9760263219413142,2.1779418308964046e-07,0.0008559149565511262,3.219076276960732e-05,0.0343099367494992
1120000,147.77777777777777,0.017419494398592944,0.025286024569036485,1.4515934843136984,0.6888981046045352,5.443591999560295,249506,0.025615530954320946,0.025105984151358778,0.9801078961091683,4.517110766451522e-06,0.0008180244066271225,2.5794060541561673e-05,0.03399577176833296
1130000,149.09722222222223,0.0173636765475996,0.024999790245039514,1.439775163774031,0.6945528893405384,5.426148921124875,250205,0.02612741797282193,0.02545021723783579,0.9740808396876196,2.144755952253675e-06,0.0008031985314415498,3.247734453830807e-05,0.03368162851883931
1140000,150.41666666666669,0.01748659062051633,0.025234594068744794,1.4430825663144442,0.6929610428001681,5.464559568911352,250048,0.026506027817658925,0.025840546152462614,0.9748931952469713,6.699942969494219e-06,0.0008286447673668691,2.591862119940383e-05,0.03397788937900296
1150000,151.73611111111111,0.017471693376853403,0.025098108611325345,1.4365012062640397,0.6961358581805412,5.459904180266688,249660,0.026818351444752028,0.026281625902736867,0.9799866317987197,1.7403594486906569e-06,0.0008041915147255764,2.8085088096770072e-05,0.03383395529975204
1160000,153.05555555555557,0.017733591314176053,0.02532045170382355,1.427824249202283,0.7003663094801017,5.5417472856800165,249670,0.027465774932942548,0.026774896496450405,0.9748458422098442,-3.7541026112887586e-06,0.0008238670767128192,3.0471596837548794e-05,0.034187247360911575
1170000,154.375,0.017639504927197906,0.025416939930578877,1.4409100502242067,0.6940058470994765,5.512345289749345,250196,0.02787769518663351,0.027154669275376145,0.9740643583905733,8.348153247826017e-06,0.0008450132896153324,2.7013141428292753e-05,0.03423669239417783
1180000,155.69444444444446,0.017662123761056678,0.025190644689614333,1.4262523029737417,0.7011382193143499,5.519413675330211,249679,0.028484782735275885,0.027618509762662103,0.9695882190619282,-4.065099672851991e-06,0.0008217300888226396,2.5467970296530648e-05,0.03402170657014267
1190000,157.01388888888889,0.017699191482316072,0.025360553869723173,1.4328651054519557,0.6979024028117281,5.530997338223772,250328,0.028781227077049748,0.028114183523768613,0.9768236583000647,2.3937448723762494e-05,0.0008636834565958619,2.8707644729914545e-05,0.034210149610881216
1200000,158.33333333333334,0.017802310446259975,0.025363800784850957,1.424747695610462,0.701878657590339,5.563222014456242,249668,0.029358316734226824,0.028635337156710572,0.9753739431296011,-3.3770659368095197e-07,0.0008259740543565512,2.527229398725024e-05,0.03426495600798095
