step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
16000,2.111111111111111,high_y_low_z,2.1679628447877648e-08,2.4009509846419803e-06,1.0577730544424722e-05,1.0577730544424722e-05
16000,2.111111111111111,high_y_high_z,-9.376590074157798e-10,2.4035793197429904e-06,1.0616058717874946e-05,1.0616058717874946e-05
16500,2.1770833333333335,low_y_low_z,-1.622711003799009e-08,2.3948003386893693e-06,1.0576222933137105e-05,1.0576222933137105e-05
16500,2.1770833333333335,low_y_high_z,-1.4174178122070157e-08,2.397184632987675e-06,1.0608833148745597e-05,1.0608833148745597e-05
16500,2.1770833333333335,high_y_low_z,2.609264899245376e-08,2.401556363640695e-06,1.057127176833082e-05,1.057127176833082e-05
16500,2.1770833333333335,high_y_high_z,2.283529671061159e-09,2.4054312350632947e-06,1.058003626881407e-05,1.058003626881407e-05
17000,2.243055555555556,low_y_low_z,-2.1191336628386528e-08,2.4052297053300383e-06,1.0561148286068104e-05,1.0561148286068104e-05
17000,2.243055555555556,low_y_high_z,-1.354573009143438e-08,2.3942673608748235e-06,1.0627223691718364e-05,1.0627223691718364e-05
17000,2.243055555555556,high_y_low_z,2.7929312797961237e-08,2.399268674010653e-06,1.0613873654318377e-05,1.0613873654318377e-05
17000,2.243055555555556,high_y_high_z,-1.4535112806581775e-09,2.4066232688456905e-06,1.0601506895925806e-05,1.0601506895925806e-05
17500,2.3090277777777777,low_y_low_z,-1.3275302800688119e-08,2.3981841886696634e-06,1.059734292232835e-05,1.059734292232835e-05
17500,2.3090277777777777,low_y_high_z,-1.8647659664898106e-08,2.3929627035279346e-06,1.0585425382836109e-05,1.0585425382836109e-05
17500,2.3090277777777777,high_y_low_z,2.699148510578409e-08,2.3891679588378252e-06,1.0608757229823228e-05,1.0608757229823228e-05
17500,2.3090277777777777,high_y_high_z,2.680325665319175e-09,2.4003247543385755e-06,1.060772944178155e-05,1.060772944178155e-05
18000,2.375,low_y_low_z,-8.190936831411813e-09,2.390190973797481e-06,1.0621760703894131e-05,1.0621760703894131e-05
18000,2.375,low_y_high_z,-1.6381943228241752e-08,2.3916671797644904e-06,1.0583718513431436e-05,1.0583718513431436e-05
