omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
4.7223097992907554,7.493854166666667,1,2894839895.3462286
4.7223097992907554,5.004270833333333,2,1381974563.2754588
4.761993074915047,7.5934375,1,3022778164.051014
4.761993074915047,5.054062499999999,2,1324217297.57311
4.80167635053934,7.643229166666666,1,3189738748.2957964
4.80167635053934,5.103854166666666,2,1401392265.0864592
4.841359626163632,7.693020833333334,1,3319307743.5143614
4.841359626163632,5.153645833333332,2,1447702391.9151711
4.881042901787923,7.792604166666667,1,3199147545.0613785
4.881042901787923,5.2034375,2,1446231126.2320046
4.920726177412216,7.842395833333333,1,3322414494.1011133
4.920726177412216,5.2034375,2,1504204865.285039
4.960409453036508,7.8921875,1,2968602055.7030945
4.960409453036508,5.2532291666666655,2,1390634477.4835305
5.0000927286608,7.941979166666666,1,3062443820.2425213
5.0000927286608,5.303020833333333,2,1503066485.9507065
5.039776004285092,8.041562500000001,1,3324846288.956669
5.039776004285092,5.352812499999999,2,1496162779.7382526
5.079459279909384,8.091354166666667,1,3502430174.074708
5.079459279909384,5.402604166666666,2,1630988940.0325274
5.119142555533676,8.141145833333333,1,3048821981.0453053
5.119142555533676,5.452395833333332,2,1696353167.897705
5.1588258311579684,8.1909375,1,3183673348.0412474
5.1588258311579684,5.452395833333332,2,1682029676.594129
5.19850910678226,8.290520833333334,1,3248530985.142641
5.19850910678226,5.5021875,2,1539885203.6771202
5.238192382406552,8.3403125,1,3213261315.3842573
5.238192382406552,5.551979166666666,2,1480426657.0340748
5.277875658030845,8.390104166666667,1,3195106366.1861925
5.277875658030845,5.601770833333333,2,1604329642.0407062
5.317558933655136,8.439895833333335,1,3293402555.5842924
5.317558933655136,5.651562499999999,2,1571279585.4982772
5.357242209279428,8.539479166666666,1,3697536831.2960043
5.357242209279428,5.7013541666666665,2,1480112657.5351744
5.396925484903721,8.589270833333334,1,3878435180.2229013
5.396925484903721,5.751145833333332,2,1502504072.574729
5.436608760528013,8.639062500000001,1,3311508376.7723293
5.436608760528013,5.751145833333332,2,1437137190.3308907
5.476292036152304,8.738645833333333,1,3278798800.5411034
5.476292036152304,5.8009375,2,1611844033.710102
5.515975311776597,8.7884375,1,2920890721.375272
5.515975311776597,5.850729166666666,2,1609926729.8628774
5.555658587400889,8.838229166666668,1,3507688059.276594
5.555658587400889,5.900520833333333,2,1623720399.0782337
5.5953418630251806,8.888020833333334,1,3822954764.398773
5.5953418630251806,5.950312499999999,2,1586763488.9572697
5.635025138649473,8.987604166666667,1,3163094389.0670805
5.635025138649473,6.000104166666667,2,1427337290.2945046
5.674708414273765,9.037395833333335,1,3049805333.9285088
5.674708414273765,6.000104166666667,2,1397783004.878386
5.714391689898057,9.0871875,1,3260190236.963805
5.714391689898057,6.049895833333332,2,1398531352.898728
5.754074965522349,9.136979166666666,1,3523086192.564308
5.754074965522349,6.0996875,2,1494703860.387517
5.793758241146641,9.236562500000002,1,3459671552.2668095
5.793758241146641,6.149479166666666,2,1578232814.6177125
5.833441516770933,9.286354166666667,1,3609127200.855219
5.833441516770933,6.199270833333333,2,1591987787.5044231
5.873124792395226,9.336145833333333,1,3637414736.497551
5.873124792395226,6.249062499999999,2,1744678845.4447446
