step,omega_ci_t,mean,median,valid_cells
449000,59.24305555555555,1.8965295974577823,1.8951895670666188,331776
449500,59.30902777777778,1.8956287879482714,1.89443832171628,331776
450000,59.375,1.8947444747929785,1.8934042069814476,331776
450500,59.44097222222223,1.8937972510237069,1.892411687399812,331776
451000,59.50694444444444,1.892922827507269,1.8916468757814928,331776
451500,59.572916666666664,1.8920113059453474,1.890614750876639,331776
452000,59.63888888888889,1.8911187657463913,1.8897722781540218,331776
452500,59.704861111111114,1.8902292666490839,1.8889447940413127,331776
453000,59.77083333333334,1.8892895078406666,1.8878966200184566,331776
453500,59.83680555555555,1.8883709688526877,1.8868821795532331,331776
454000,59.90277777777778,1.8874478711395155,1.8860632715948262,331776
454500,59.96875,1.8865299127365944,1.885194570020618,331776
455000,60.03472222222223,1.8855999305058992,1.884222338677559,331776
455500,60.10069444444444,1.8846781670608017,1.8834904215783816,331776
456000,60.166666666666664,1.8837647068190047,1.882397545558225,331776
456500,60.23263888888889,1.8828141582517386,1.8815636437951198,331776
457000,60.298611111111114,1.881878480082423,1.8805807816781188,331776
457500,60.36458333333334,1.8809352314275667,1.8796726766284422,331776
458000,60.43055555555555,1.880000381716125,1.87870029489016,331776
458500,60.49652777777778,1.879075289579159,1.8777795043389205,331776
459000,60.5625,1.8781470677931908,1.8769594655910606,331776
459500,60.62847222222223,1.8772121947018459,1.875942466010546,331776
460000,60.69444444444444,1.8762672590960505,1.8749733080183226,331776
460500,60.760416666666664,1.875334136581556,1.874046520579502,331776
461000,60.82638888888889,1.874363879441498,1.8730558638726018,331776
461500,60.892361111111114,1.873456892313826,1.8719810749086112,331776
462000,60.95833333333334,1.872501141750408,1.8711190602337069,331776
462500,61.02430555555555,1.8715333184738105,1.870221138052397,331776
463000,61.09027777777778,1.8705949340522514,1.869218546761679,331776
463500,61.15625,1.8696259948076015,1.8682265729117575,331776
464000,61.22222222222223,1.868678132017846,1.8675078433243009,331776
464500,61.28819444444444,1.867722784182963,1.8663193519300951,331776
465000,61.354166666666664,1.8667919566365445,1.8653332447072368,331776
465500,61.42013888888889,1.8658261128905929,1.8646292585754107,331776
466000,61.486111111111114,1.8648802816921017,1.863716097270637,331776
466500,61.55208333333334,1.8639254847326185,1.862557608175495,331776
467000,61.61805555555555,1.862957822082843,1.8617605452422163,331776
467500,61.68402777777778,1.8620158073264623,1.8606361073426667,331776
468000,61.75,1.861053197870754,1.8594707201921472,331776
468500,61.81597222222223,1.8600840952042703,1.8587951655592807,331776
469000,61.88194444444444,1.8591392755570766,1.8579161765456846,331776
469500,61.947916666666664,1.858168562534114,1.856775275509041,331776
470000,62.01388888888889,1.8572131060505166,1.8558172318619028,331776
470500,62.079861111111114,1.8562847156563138,1.854951710465711,331776
471000,62.14583333333334,1.8553145974252303,1.8538645360804282,331776
471500,62.21180555555555,1.854343250937958,1.853001360451221,331776
472000,62.27777777777778,1.8534121650145208,1.8519857018441448,331776
472500,62.34375,1.8524535980425916,1.8512193709287224,331776
473000,62.40972222222223,1.851490039777103,1.8502633728761668,331776
473500,62.47569444444444,1.8505616678683812,1.8491758487558858,331776
474000,62.541666666666664,1.8496017987440108,1.848188447264528,331776
474500,62.60763888888889,1.848672473307318,1.8473658383452722,331776
475000,62.673611111111114,1.847713474409946,1.8462202027135257,331776
475500,62.73958333333334,1.8467655902748874,1.8455851078762069,331776
476000,62.80555555555555,1.845817347462578,1.8443597851806812,331776
476500,62.87152777777778,1.8448338800122286,1.8435599816863792,331776
477000,62.9375,1.8439186923029969,1.8426380598178558,331776
477500,63.00347222222223,1.842963350234771,1.8415728654903951,331776
478000,63.06944444444444,1.842008850263159,1.8406471586423447,331776
478500,63.135416666666664,1.8410414973966265,1.8396571467898672,331776
479000,63.20138888888889,1.8401063131187074,1.8388113653729563,331776
479500,63.267361111111114,1.8391476143106362,1.8377466988010298,331776
480000,63.33333333333334,1.8382044686325523,1.83660613525169,331776
480500,63.39930555555555,1.837218470887736,1.8357826364080785,331776
481000,63.46527777777778,1.8362801458714606,1.8347508974935796,331776
481500,63.53125,1.8353257915896188,1.8340525050120005,331776
482000,63.59722222222223,1.834387021378887,1.8329485385029103,331776
482500,63.66319444444444,1.8334402802206549,1.8320082266589068,331776
483000,63.729166666666664,1.8324871918240353,1.8312110672491806,331776
483500,63.79513888888889,1.8315297498317211,1.830154802171006,331776
484000,63.861111111111114,1.8305609129838412,1.8292561598473318,331776
484500,63.92708333333334,1.829597154180999,1.828139226937542,331776
485000,63.99305555555555,1.8286691344879291,1.8272671036930324,331776
485500,64.05902777777777,1.8276941381797893,1.8262482157091304,331776
486000,64.125,1.8267508338598573,1.8252170352672876,331776
486500,64.19097222222223,1.8257865086778988,1.8244401722191175,331776
487000,64.25694444444444,1.8247927557476942,1.8232480230883676,331776
487500,64.32291666666667,1.8238591047073107,1.8223494284397284,331776
488000,64.38888888888889,1.82288116032247,1.8214756543522166,331776
488500,64.45486111111111,1.8219237791781047,1.820495810362623,331776
489000,64.52083333333334,1.8209744385048847,1.8195730685368137,331776
489500,64.58680555555556,1.8200109486914047,1.8186169309563889,331776
490000,64.65277777777777,1.8190145368205286,1.8175871658893983,331776
490500,64.71875,1.8180692557299816,1.8166806001594162,331776
491000,64.78472222222223,1.8170617144657568,1.815733511112616,331776
491500,64.85069444444444,1.816083275020981,1.8146051404884385,331776
492000,64.91666666666667,1.8151110714431817,1.8136566789899105,331776
492500,64.98263888888889,1.814118586673801,1.812548633688691,331776
493000,65.04861111111111,1.8131260546352477,1.8116417493956616,331776
493500,65.11458333333334,1.812161676621831,1.8105964012186206,331776
494000,65.18055555555556,1.8111517591125939,1.8096786386024482,331776
494500,65.24652777777777,1.8101776290877123,1.8086374356670833,331776
495000,65.3125,1.8091865444183246,1.8078545394024235,331776
495500,65.37847222222223,1.8081836833257192,1.8068070238181075,331776
496000,65.44444444444444,1.8072266970110273,1.8056289159655807,331776
496500,65.51041666666667,1.8061976788499818,1.8048239936596588,331776
497000,65.57638888888889,1.8052045614519112,1.803519906582994,331776
497500,65.64236111111111,1.804216387427633,1.8027029718326129,331776
498000,65.70833333333334,1.8031919863242032,1.8017028839353733,331776
498500,65.77430555555556,1.8022074750873431,1.800722754569898,331776
499000,65.84027777777777,1.8012046109394961,1.7998568280161948,331776
499500,65.90625,1.8001584794046412,1.7985854140689232,331776
500000,65.97222222222223,1.7991625255101154,1.7975412485775593,331776
500500,66.03819444444444,1.7981296300423266,1.7964630726459367,331776
501000,66.10416666666667,1.7971443681274493,1.7957478508291527,331776
501500,66.17013888888889,1.7960947578520006,1.7946033365029899,331776
502000,66.23611111111111,1.795079242734082,1.7936937973812346,331776
502500,66.30208333333334,1.7940757615332505,1.792611220215117,331776
503000,66.36805555555556,1.7930293942889544,1.7914727008978542,331776
503500,66.43402777777777,1.791992955907572,1.790472458492823,331776
504000,66.5,1.7909975659587225,1.7893729233101272,331776
504500,66.56597222222223,1.7899706385013818,1.7885852720505224,331776
505000,66.63194444444444,1.7889482491859585,1.7872726903154266,331776
505500,66.69791666666667,1.7879182223334198,1.7864170132610935,331776
506000,66.76388888888889,1.7868723366790966,1.785246737635887,331776
506500,66.82986111111111,1.785866379771683,1.7842035929710023,331776
507000,66.89583333333334,1.7848183293114939,1.7831214230518402,331776
507500,66.96180555555556,1.7837841221526287,1.7824224055315656,331776
508000,67.02777777777777,1.7827371414217266,1.78118882464975,331776
508500,67.09375,1.7817150135901982,1.7801436099374994,331776
509000,67.15972222222223,1.7806938634914113,1.7790976672410062,331776
509500,67.22569444444444,1.7796684017828122,1.7779294911257701,331776
510000,67.29166666666667,1.7786195039459012,1.7772044844709183,331776
510500,67.35763888888889,1.7775815650207138,1.7761596726704183,331776
511000,67.42361111111111,1.7765570024161281,1.7751519260184696,331776
511500,67.48958333333334,1.7755223697186548,1.773796380891183,331776
512000,67.55555555555556,1.7744704437964756,1.772875783001777,331776
512500,67.62152777777777,1.773433166345513,1.7717303329437222,331776
513000,67.6875,1.7724041635512597,1.7708551759676194,331776
513500,67.75347222222223,1.7713761493854292,1.7698439692730985,331776
514000,67.81944444444444,1.7703552838018626,1.7687251820297882,331776
514500,67.88541666666667,1.769312456547718,1.7676841290519407,331776
515000,67.95138888888889,1.7682916423137176,1.7667993123453885,331776
515500,68.01736111111111,1.7672602545520233,1.7654676606527744,331776
516000,68.08333333333334,1.7662474348496011,1.7645823457736913,331776
516500,68.14930555555556,1.7652103930279632,1.7635136583739839,331776
517000,68.21527777777777,1.764181863856805,1.7627532070737582,331776
517500,68.28125,1.7631705104891136,1.761527219659419,331776
518000,68.34722222222223,1.7621437516964542,1.760402912700366,331776
518500,68.41319444444444,1.761111503876909,1.7594851466755053,331776
519000,68.47916666666667,1.7600963731654604,1.7585223682058069,331776
519500,68.54513888888889,1.7590940886430986,1.757456302592478,331776
520000,68.61111111111111,1.7580853088563544,1.756435909909865,331776
520500,68.67708333333334,1.7570756204606284,1.7554812449443047,331776
521000,68.74305555555556,1.7560501172855005,1.7545422453977704,331776
521500,68.80902777777777,1.7550607999856855,1.753516356973878,331776
522000,68.875,1.754029429437397,1.7525639079886017,331776
522500,68.94097222222223,1.7530468810571214,1.7512149314168952,331776
523000,69.00694444444444,1.7520573368969103,1.7505685763398033,331776
523500,69.07291666666667,1.7510605996464457,1.7493997035681401,331776
524000,69.13888888888889,1.7500580586365777,1.7485188846730177,331776
524500,69.20486111111111,1.7490867206069907,1.7475859832500436,331776
525000,69.27083333333334,1.7480958957116686,1.7464321430090477,331776
525500,69.33680555555556,1.7471320678130149,1.74553188259119,331776
526000,69.40277777777777,1.7461429130647659,1.7444525481433937,331776
526500,69.46875,1.7451581769361166,1.7433555476040583,331776
527000,69.53472222222223,1.7442001194214118,1.742405726272895,331776
527500,69.60069444444444,1.7431952127419374,1.7416489552276082,331776
528000,69.66666666666667,1.7422484982136897,1.7405176322817946,331776
528500,69.73263888888889,1.74127769358276,1.7396438612656913,331776
529000,69.79861111111111,1.7403391111688185,1.7386100513968843,331776
529500,69.86458333333334,1.739344436311078,1.7376746902147235,331776
530000,69.93055555555556,1.7384128379949995,1.736623083614333,331776
530500,69.99652777777777,1.7374439456115007,1.7355250160371265,331776
531000,70.0625,1.7364978574489718,1.734758713705789,331776
531500,70.12847222222223,1.7355489316757686,1.733923674368816,331776
532000,70.19444444444444,1.7346216963566494,1.7328834654943803,331776
532500,70.26041666666667,1.7336401303614377,1.7319768570618757,331776
533000,70.32638888888889,1.7327500596571486,1.7312012857517414,331776
533500,70.39236111111111,1.7317960224567206,1.7300754464600758,331776
534000,70.45833333333334,1.7308823881531967,1.7291244031847206,331776
534500,70.52430555555556,1.7299428154877796,1.7281888974881054,331776
535000,70.59027777777779,1.7289887836423814,1.7273311329705199,331776
535500,70.65625,1.7280758814841368,1.7263549266378262,331776
536000,70.72222222222223,1.7271629046535633,1.7253975378842084,331776
536500,70.78819444444444,1.7262412067832853,1.7244747485748282,331776
537000,70.85416666666667,1.7253330805678428,1.7236113076342772,331776
537500,70.92013888888889,1.7244151290645349,1.7225871066728256,331776
538000,70.98611111111111,1.7235338398217028,1.7218205890477294,331776
538500,71.05208333333334,1.7226197375356898,1.720897362717103,331776
539000,71.11805555555556,1.7217287637483267,1.7199096879931624,331776
539500,71.18402777777779,1.720814246318526,1.719085728441323,331776
540000,71.25,1.7199194676050258,1.7182932915245295,331776
540500,71.31597222222223,1.719054052755168,1.717365674966722,331776
541000,71.38194444444444,1.7181387353646678,1.7163313030660128,331776
541500,71.44791666666667,1.717246986199102,1.71559414591633,331776
542000,71.51388888888889,1.7163637752377154,1.714835203924216,331776
542500,71.57986111111111,1.715488556155165,1.7138141056557,331776
543000,71.64583333333334,1.7146014032008616,1.7128212661155944,331776
543500,71.71180555555556,1.7137242146301688,1.7119780730819623,331776
544000,71.77777777777779,1.7128310971445775,1.7111248316880794,331776
544500,71.84375,1.7119683072748548,1.7102042579630958,331776
545000,71.90972222222223,1.71108178250171,1.7094662888011989,331776
545500,71.97569444444444,1.7101943543289755,1.7084708582296408,331776
546000,72.04166666666667,1.7093281835608893,1.7076585360423828,331776
546500,72.10763888888889,1.7084145445342278,1.706796180004634,331776
547000,72.17361111111111,1.7075569389924512,1.7061092790257535,331776
547500,72.23958333333334,1.7066859039573943,1.7049554112067868,331776
548000,72.30555555555556,1.705809642936227,1.7041395943651554,331776
548500,72.37152777777779,1.7049181449881101,1.703270885548649,331776
549000,72.4375,1.7040476299804657,1.7023505113770372,331776
549500,72.50347222222223,1.7031624996510615,1.7014726367982496,331776
550000,72.56944444444444,1.7022930858879288,1.7006684269439765,331776
550500,72.63541666666667,1.7013955100953917,1.6995600501021961,331776
551000,72.70138888888889,1.7005330744828664,1.6989199591470743,331776
551500,72.76736111111111,1.6996752016141472,1.6981007666396193,331776
552000,72.83333333333334,1.6987745645515404,1.6970999169946057,331776
552500,72.89930555555556,1.6978868078082152,1.6962759464734274,331776
553000,72.96527777777779,1.6969819158627393,1.6953138793837326,331776
553500,73.03125,1.6961057870619194,1.6945030415996443,331776
554000,73.09722222222223,1.695226963026708,1.6935709223426678,331776
554500,73.16319444444444,1.6943299031998513,1.6927827795002215,331776
555000,73.22916666666667,1.69344477021974,1.6917891543043684,331776
555500,73.29513888888889,1.6925514501371173,1.6910030625441568,331776
556000,73.36111111111111,1.6916941994147885,1.6901176736774057,331776
556500,73.42708333333334,1.690750220219047,1.6891627957669715,331776
557000,73.49305555555556,1.6898718553000611,1.6883654308387217,331776
557500,73.55902777777779,1.6890060088036876,1.6874851490042122,331776
558000,73.625,1.688093928905604,1.686428498685165,331776
558500,73.69097222222223,1.6872016580107336,1.6856831398633016,331776
559000,73.75694444444444,1.6862947027488457,1.6846305954833487,331776
559500,73.82291666666667,1.6853931693318183,1.683826114499643,331776
560000,73.88888888888889,1.684510278645151,1.6828763565459233,331776
560500,73.95486111111111,1.6835801288691292,1.6820005349269633,331776
561000,74.02083333333334,1.6826712506428982,1.6811697065861004,331776
561500,74.08680555555556,1.681789632157142,1.680251123861271,331776
562000,74.15277777777779,1.6808711519429531,1.6792706873308396,331776
562500,74.21875,1.6799487288488892,1.6782831303799173,331776
563000,74.28472222222223,1.6790418667483504,1.677499244288866,331776
563500,74.35069444444444,1.6781020659048445,1.6765520746660876,331776
564000,74.41666666666667,1.6771984652220677,1.6758910111970224,331776
564500,74.48263888888889,1.676284904175823,1.6747285288746636,331776
565000,74.54861111111111,1.6753703499889245,1.6737504419189753,331776
565500,74.61458333333334,1.6744398503372337,1.6728829296841312,331776
566000,74.68055555555556,1.6735252461230568,1.671992612941858,331776
566500,74.74652777777779,1.6725937463547047,1.6709453382201969,331776
567000,74.8125,1.671694372180663,1.6701476603576277,331776
567500,74.87847222222223,1.6707782468272603,1.6693851743595944,331776
568000,74.94444444444444,1.6698594123744372,1.668153783746177,331776
568500,75.01041666666667,1.6689638852067457,1.6672727478324494,331776
569000,75.07638888888889,1.6680201785431092,1.666467439243044,331776
569500,75.14236111111111,1.6671130266187717,1.6652687092021359,331776
570000,75.20833333333334,1.6661994059391767,1.6645773980803928,331776
570500,75.27430555555556,1.6652840940477687,1.6635449450997606,331776
571000,75.34027777777779,1.6643538425888826,1.662632252800416,331776
571500,75.40625,1.6634438885736658,1.6618628485671438,331776
572000,75.47222222222223,1.662533114654301,1.6608265280172558,331776
572500,75.53819444444444,1.6616223784553465,1.6600189104943328,331776
573000,75.60416666666667,1.6607107189707861,1.658881380022914,331776
573500,75.67013888888889,1.6598488590961125,1.6581905550292544,331776
574000,75.73611111111111,1.658926813902889,1.657246320162597,331776
574500,75.80208333333334,1.658028508074034,1.6562306044776913,331776
575000,75.86805555555556,1.6571140251989982,1.6553404416678954,331776
575500,75.93402777777779,1.6562517185683063,1.654439578461203,331776
576000,76.0,1.655352588988582,1.6538291442441224,331776
576500,76.06597222222223,1.654476454993227,1.652758006788805,331776
577000,76.13194444444444,1.6535931090319558,1.6518507080840477,331776
577500,76.19791666666667,1.6526900593571892,1.6511162948818079,331776
578000,76.26388888888889,1.6518086681036153,1.6502281643559265,331776
578500,76.32986111111111,1.6509331259268265,1.6491794758629859,331776
579000,76.39583333333334,1.6500283719706292,1.648183055659838,331776
579500,76.46180555555556,1.649176338558459,1.647398870496521,331776
580000,76.52777777777779,1.6482963837834674,1.646699499651517,331776
580500,76.59375,1.647436307410726,1.6456018979865759,331776
581000,76.65972222222223,1.6466127881079626,1.6449251821670137,331776
581500,76.72569444444444,1.645729163208534,1.643951940726939,331776
582000,76.79166666666667,1.6448844083053449,1.6431023440226142,331776
582500,76.85763888888889,1.6440312962739498,1.6423300394675908,331776
583000,76.92361111111111,1.6431809758318816,1.6414795982605535,331776
583500,76.98958333333334,1.6423462881471798,1.6405691074375042,331776
584000,77.05555555555556,1.6415132485430943,1.6397910008331444,331776
584500,77.12152777777779,1.6406831361254743,1.6387905801249243,331776
585000,77.1875,1.639833841207158,1.6380710070224243,331776
585500,77.25347222222223,1.6390022984828008,1.6371265596727742,331776
586000,77.31944444444444,1.6382076373557386,1.6364510529603624,331776
586500,77.38541666666667,1.6373958252850738,1.6354810057016953,331776
587000,77.45138888888889,1.6365925595015132,1.6347829872433182,331776
587500,77.51736111111111,1.635786195402068,1.6339173825951696,331776
588000,77.58333333333334,1.6349864870926312,1.6331102326888651,331776
588500,77.64930555555556,1.6341795858354502,1.6322711965750925,331776
589000,77.71527777777779,1.6333754540331282,1.6315681022823054,331776
589500,77.78125,1.6326000800652316,1.6305197901030444,331776
590000,77.84722222222223,1.6318209683349119,1.63006694569712,331776
590500,77.91319444444444,1.6310471441851206,1.6290308346348623,331776
591000,77.97916666666667,1.630262441551536,1.6284028153914916,331776
591500,78.04513888888889,1.629494951808309,1.6276409470632405,331776
592000,78.11111111111111,1.6287280653536607,1.6268646356239997,331776
592500,78.17708333333334,1.6279414639533596,1.6261851995799121,331776
593000,78.24305555555556,1.6272164481431968,1.6252910799733593,331776
593500,78.30902777777779,1.6264646789254444,1.6246231656908,331776
594000,78.375,1.6257086770559561,1.62386916496083,331776
594500,78.44097222222223,1.6249688999482828,1.6230457648918228,331776
595000,78.50694444444444,1.6242102388316122,1.6223706482906368,331776
595500,78.57291666666667,1.6234689678036596,1.6215941477381972,331776
596000,78.63888888888889,1.6227634185841096,1.6207918509737427,331776
596500,78.70486111111111,1.6220216177177686,1.620077397407049,331776
597000,78.77083333333334,1.621274447089338,1.6195703610777272,331776
597500,78.83680555555556,1.620564826878955,1.6187128193186688,331776
598000,78.90277777777779,1.6198432720238682,1.617820534486421,331776
598500,78.96875,1.6191343060657564,1.6171881268718002,331776
599000,79.03472222222223,1.618404376667007,1.6166269007157341,331776
599500,79.10069444444444,1.6176888342147118,1.6157745296395354,331776
600000,79.16666666666667,1.6169981273560285,1.6150146993392922,331776
600500,79.23263888888889,1.616269351543141,1.6144432329284437,331776
601000,79.29861111111111,1.6155849435429037,1.6135907953167528,331776
601500,79.36458333333334,1.6148529579881024,1.6128142713104665,331776
602000,79.43055555555556,1.614175920404469,1.6121638987757083,331776
602500,79.49652777777779,1.6134873510274588,1.6115870064280693,331776
603000,79.5625,1.612779999386857,1.6109619836023077,331776
603500,79.62847222222223,1.6121163681733761,1.6104168875409726,331776
604000,79.69444444444444,1.611400703994189,1.6094191000255926,331776
604500,79.76041666666667,1.6107478392109598,1.6087517918806364,331776
605000,79.82638888888889,1.6100408380799607,1.6080510883142631,331776
605500,79.89236111111111,1.6093499245096552,1.607396903116507,331776
606000,79.95833333333334,1.6086507210676033,1.606565578386986,331776
606500,80.02430555555556,1.6079895743088093,1.6061661856226173,331776
607000,80.09027777777779,1.6073149066417718,1.605202860024883,331776
607500,80.15625,1.6066446614087666,1.6045915053783975,331776
608000,80.22222222222223,1.6059484962268906,1.6040860671040313,331776
608500,80.28819444444444,1.6052732950260138,1.6032180441606843,331776
609000,80.35416666666667,1.6046019088077703,1.6024825102195952,331776
609500,80.42013888888889,1.603928936612985,1.6017945515288647,331776
610000,80.48611111111111,1.603220206543939,1.601299830024272,331776
610500,80.55208333333334,1.602576270759975,1.600418233315775,331776
611000,80.61805555555556,1.60188817897219,1.5997862985556908,331776
611500,80.68402777777779,1.6012236372274375,1.5991207786994608,331776
612000,80.75,1.6005411213439968,1.5984647715320919,331776
612500,80.81597222222223,1.5998567904621759,1.5978014773116769,331776
613000,80.88194444444444,1.5992051835471326,1.5970217490372507,331776
613500,80.94791666666667,1.5985463205217265,1.5965021870599816,331776
614000,81.01388888888889,1.5978550988072713,1.5960178645378407,331776
614500,81.07986111111111,1.5971872542838865,1.5952558356621345,331776
615000,81.14583333333334,1.5965171140538688,1.59446218389425,331776
615500,81.21180555555556,1.5958515064657617,1.5937900459345133,331776
616000,81.27777777777779,1.595168512141728,1.593130925854424,331776
616500,81.34375,1.5945090649549167,1.5923704894858892,331776
617000,81.40972222222223,1.5938230581407768,1.591771950571214,331776
617500,81.47569444444444,1.5931516729709998,1.5911199189091567,331776
618000,81.54166666666667,1.5924557257115852,1.5903067804364384,331776
618500,81.60763888888889,1.591795567097932,1.5897338621464336,331776
619000,81.67361111111111,1.5911242702343897,1.5891649266853825,331776
619500,81.73958333333334,1.5904349237503357,1.5884381318256282,331776
620000,81.80555555555556,1.5897602107017588,1.5876794552524363,331776
620500,81.87152777777779,1.589089983657513,1.5869623165087408,331776
621000,81.9375,1.5884205919980958,1.5863835627647567,331776
621500,82.00347222222223,1.587730432414189,1.5857157240881645,331776
622000,82.06944444444444,1.5870670012168586,1.585076200923478,331776
622500,82.13541666666667,1.5863845034694148,1.5842715790416424,331776
623000,82.20138888888889,1.5857153346335489,1.583690014273012,331776
623500,82.26736111111111,1.5850427536336875,1.5828230705753001,331776
624000,82.33333333333334,1.5843507594890418,1.5822533387257958,331776
624500,82.39930555555556,1.5836753254213969,1.5816148108586654,331776
625000,82.46527777777779,1.5830026711429874,1.5809733467702238,331776
625500,82.53125,1.5823162459633988,1.5802985569639574,331776
626000,82.59722222222223,1.5816552856866244,1.5795618828593159,331776
626500,82.66319444444444,1.5809499179803959,1.5789761314933264,331776
627000,82.72916666666667,1.5802591561672232,1.578061306369024,331776
627500,82.79513888888889,1.5795944208474761,1.577546811408507,331776
628000,82.86111111111111,1.578931460993556,1.5770492786870016,331776
628500,82.92708333333334,1.5782600672830946,1.576036330895879,331776
629000,82.99305555555556,1.5775819579657206,1.575620627297866,331776
629500,83.05902777777779,1.5768932119908698,1.5748633290927634,331776
630000,83.125,1.5762215658660932,1.5742653736099685,331776
630500,83.19097222222223,1.5755520565549097,1.5735271378234772,331776
631000,83.25694444444444,1.5748495564241085,1.5728217525192805,331776
631500,83.32291666666667,1.5741554514563647,1.5720163118585138,331776
632000,83.38888888888889,1.5734693523211984,1.5715122557444952,331776
632500,83.45486111111111,1.5727817549359056,1.570681659093355,331776
633000,83.52083333333334,1.5720768878049953,1.5700377863428567,331776
633500,83.58680555555556,1.5714046682911702,1.5694039875116133,331776
634000,83.65277777777779,1.570717403546483,1.568753008782102,331776
634500,83.71875,1.570049581866959,1.5678744369399358,331776
635000,83.78472222222223,1.5693510420750478,1.5673060984744427,331776
635500,83.85069444444444,1.5686671716967715,1.5665188001324004,331776
636000,83.91666666666667,1.5679994283218162,1.5658835232693629,331776
636500,83.98263888888889,1.5673032151442046,1.5652552738967713,331776
637000,84.04861111111111,1.5666316767067547,1.5645255848506827,331776
637500,84.11458333333334,1.5659217713914373,1.5639210191366124,331776
638000,84.18055555555556,1.565226932411188,1.56310486261577,331776
638500,84.24652777777779,1.5645711385489158,1.5624980325867042,331776
639000,84.3125,1.56388264249829,1.5616434256456255,331776
639500,84.37847222222223,1.5632107758384208,1.5613027460515556,331776
640000,84.44444444444444,1.5625381762858142,1.5603820138458997,331776
640500,84.51041666666667,1.5618575271133504,1.5598177888565017,331776
641000,84.57638888888889,1.5611748287055864,1.5590598555521455,331776
641500,84.64236111111111,1.5605041188414488,1.5584072973684169,331776
642000,84.70833333333334,1.5598305675716018,1.5579156100466505,331776
642500,84.77430555555556,1.5591457062548724,1.5570398557540288,331776
643000,84.84027777777779,1.558475593617327,1.5564501349830966,331776
643500,84.90625,1.557820668899749,1.5556303679552503,331776
644000,84.97222222222223,1.5571651939843338,1.5550833408504312,331776
644500,85.03819444444444,1.5565135909926315,1.5545550924388067,331776
645000,85.10416666666667,1.555841097001834,1.5537409678530718,331776
645500,85.17013888888889,1.5552021837301264,1.552994416870562,331776
646000,85.23611111111111,1.554543231241324,1.5524345024127435,331776
646500,85.30208333333334,1.5538948886500723,1.5518692843803998,331776
647000,85.36805555555556,1.5532659854243953,1.551221340023523,331776
647500,85.43402777777779,1.5526309175849773,1.5505279714288547,331776
648000,85.5,1.5519860249387334,1.549889539469583,331776
648500,85.56597222222223,1.5513368644445635,1.5493277401559182,331776
649000,85.63194444444444,1.5506952391078326,1.54863725759824,331776
649500,85.69791666666667,1.5500603198971765,1.5479374621590407,331776
650000,85.76388888888889,1.5494363009720509,1.5474108407027742,331776
650500,85.82986111111111,1.5488061229705083,1.5466581343332084,331776
651000,85.89583333333334,1.5481910895506452,1.546148989951206,331776
651500,85.96180555555556,1.5475692128928424,1.5454527984878301,331776
652000,86.02777777777779,1.5469746263077209,1.5449528850520795,331776
652500,86.09375,1.5463378704925064,1.544317059809968,331776
653000,86.15972222222223,1.5457365502011053,1.5436049759713897,331776
653500,86.22569444444444,1.5451527834211445,1.5430512892483512,331776
654000,86.29166666666667,1.544556008290455,1.5426670602668215,331776
654500,86.35763888888889,1.5439845270545487,1.5417087202463935,331776
655000,86.42361111111111,1.5433827576201171,1.5411924901382765,331776
655500,86.48958333333334,1.5428120245457133,1.5407707865093285,331776
656000,86.55555555555556,1.5422217232141355,1.5400989854579523,331776
656500,86.62152777777779,1.541664778121522,1.5394969632921414,331776
657000,86.6875,1.5411056095591358,1.538861965672611,331776
657500,86.75347222222223,1.5405113573146687,1.5383624442738344,331776
658000,86.81944444444444,1.5399805408593188,1.5377100294965373,331776
658500,86.88541666666667,1.539408092475675,1.5372917013957523,331776
659000,86.95138888888889,1.5388722818980456,1.5367132487092907,331776
659500,87.01736111111111,1.538314558235966,1.5361004734174437,331776
660000,87.08333333333334,1.5377678156710013,1.5356620203276774,331776
660500,87.14930555555556,1.5372181125145201,1.534944064898537,331776
661000,87.21527777777779,1.536693804414727,1.5347063494718596,331776
661500,87.28125,1.536144665850825,1.5339458971771713,331776
662000,87.34722222222223,1.535619888806628,1.5334299555795363,331776
662500,87.41319444444444,1.535115362512111,1.5331051456807427,331776
663000,87.47916666666667,1.5345796407106367,1.5324050116530794,331776
663500,87.54513888888889,1.5340570314836792,1.531882447083404,331776
664000,87.61111111111111,1.5335690484355589,1.5313020563017856,331776
664500,87.67708333333334,1.533040197722672,1.5307044149669633,331776
665000,87.74305555555556,1.5325410439363185,1.5305135710045934,331776
665500,87.80902777777779,1.5320427652854254,1.5299536280836508,331776
666000,87.875,1.5315389895693798,1.529415622104757,331776
666500,87.94097222222223,1.5310604866202804,1.5287965623711424,331776
667000,88.00694444444444,1.5305806676376892,1.528341368548737,331776
667500,88.07291666666667,1.5300784116795465,1.5279093947411662,331776
668000,88.13888888888889,1.529612545788851,1.5274449311896565,331776
668500,88.20486111111111,1.5291317841120475,1.527012284124615,331776
669000,88.27083333333334,1.5286633045786029,1.5264879679877277,331776
669500,88.33680555555556,1.5281709962258454,1.526022930104609,331776
670000,88.40277777777779,1.527695164568373,1.5254881600142807,331776
670500,88.46875,1.5272364754296124,1.525058677876809,331776
671000,88.53472222222223,1.526779785891837,1.5246647447047486,331776
671500,88.60069444444444,1.5263160145461416,1.524234966938717,331776
672000,88.66666666666667,1.5258391760379968,1.5237397685243534,331776
672500,88.73263888888889,1.5253870662768223,1.5230410408353912,331776
