step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
593500,78.30902777777779,low_y_high_z,3.055982189380915e-07,2.793728454102912e-06,3.9285255748278174e-05,3.9285255748278174e-05
593500,78.30902777777779,high_y_low_z,6.660550175141044e-08,2.769041230678112e-06,3.9059223972474505e-05,3.9059223972474505e-05
593500,78.30902777777779,high_y_high_z,2.8575577600702635e-08,2.7750989677243987e-06,3.9043640393775374e-05,3.9043640393775374e-05
594000,78.375,low_y_low_z,3.250319216338113e-07,2.807855110632654e-06,3.940494409095688e-05,3.940494409095688e-05
594000,78.375,low_y_high_z,3.0384954003331755e-07,2.768872589694482e-06,3.929545934347718e-05,3.929545934347718e-05
594000,78.375,high_y_low_z,6.701135562347882e-08,2.758987928936012e-06,3.908395982563826e-05,3.908395982563826e-05
594000,78.375,high_y_high_z,3.108389610908111e-08,2.780550035602813e-06,3.9071631648674276e-05,3.9071631648674276e-05
594500,78.44097222222223,low_y_low_z,3.196550037729564e-07,2.8002856384235354e-06,3.9424109251835166e-05,3.9424109251835166e-05
594500,78.44097222222223,low_y_high_z,3.1070736488773735e-07,2.784018859769294e-06,3.932561899235417e-05,3.932561899235417e-05
594500,78.44097222222223,high_y_low_z,7.196376593847827e-08,2.7563902386852445e-06,3.910015299518384e-05,3.910015299518384e-05
594500,78.44097222222223,high_y_high_z,2.955023700016256e-08,2.7868505979061522e-06,3.909005583695167e-05,3.909005583695167e-05
595000,78.50694444444444,low_y_low_z,3.1979481119595087e-07,2.8058844388715827e-06,3.946313208102076e-05,3.946313208102076e-05
595000,78.50694444444444,low_y_high_z,3.1693735169204704e-07,2.7923028105766246e-06,3.933752311972939e-05,3.933752311972939e-05
595000,78.50694444444444,high_y_low_z,7.28932537644478e-08,2.764441527978145e-06,3.9109480476741884e-05,3.9109480476741884e-05
595000,78.50694444444444,high_y_high_z,2.750571292787546e-08,2.773195756990115e-06,3.9109388284689125e-05,3.9109388284689125e-05
595500,78.57291666666667,low_y_low_z,3.1882635017008697e-07,2.810785103293897e-06,3.9486575455297205e-05,3.9486575455297205e-05
595500,78.57291666666667,low_y_high_z,3.0958207010466504e-07,2.80069254314465e-06,3.93677776216734e-05,3.93677776216734e-05
595500,78.57291666666667,high_y_low_z,7.564361094734183e-08,2.769725599954502e-06,3.912463538318462e-05,3.912463538318462e-05
595500,78.57291666666667,high_y_high_z,3.8335644650589965e-08,2.7746255096390603e-06,3.9117746843008855e-05,3.9117746843008855e-05
596000,78.63888888888889,low_y_low_z,3.2177137507505004e-07,2.8089232945985985e-06,3.9516780666288306e-05,3.9516780666288306e-05
596000,78.63888888888889,low_y_high_z,3.078553184857012e-07,2.789522640640998e-06,3.938494754297523e-05,3.938494754297523e-05
596000,78.63888888888889,high_y_low_z,7.75719400396221e-08,2.774411223867135e-06,3.913814654253163e-05,3.913814654253163e-05
596000,78.63888888888889,high_y_high_z,3.849590093860245e-08,2.791899714402273e-06,3.9141050144580454e-05,3.9141050144580454e-05
596500,78.70486111111111,low_y_low_z,3.2958578547427486e-07,2.815545763346045e-06,3.9546959607722064e-05,3.9546959607722064e-05
596500,78.70486111111111,low_y_high_z,3.004794643305891e-07,2.800150115830234e-06,3.94073683496921e-05,3.94073683496921e-05
596500,78.70486111111111,high_y_low_z,7.461071679915419e-08,2.7768085242326374e-06,3.9160774441127144e-05,3.9160774441127144e-05
596500,78.70486111111111,high_y_high_z,4.3601481583147316e-08,2.782545555552989e-06,3.915404158053772e-05,3.915404158053772e-05
597000,78.77083333333334,low_y_low_z,3.2409492977498334e-07,2.8156150415392174e-06,3.955418700235587e-05,3.955418700235587e-05
597000,78.77083333333334,low_y_high_z,3.052852176218904e-07,2.798953995498969e-06,3.942967034879719e-05,3.942967034879719e-05
597000,78.77083333333334,high_y_low_z,8.220914900639146e-08,2.7711077762549072e-06,3.91957368167722e-05,3.91957368167722e-05
597000,78.77083333333334,high_y_high_z,4.2391651062011485e-08,2.7769957010127443e-06,3.918339720197951e-05,3.918339720197951e-05
597500,78.83680555555556,low_y_low_z,3.2157831592870315e-07,2.8046179270358347e-06,3.957291915457791e-05,3.957291915457791e-05
597500,78.83680555555556,low_y_high_z,3.1304714803663983e-07,2.8038562719720243e-06,3.94546291675579e-05,3.94546291675579e-05
597500,78.83680555555556,high_y_low_z,8.697935547528664e-08,2.774397129441431e-06,3.9214904135894585e-05,3.9214904135894585e-05
597500,78.83680555555556,high_y_high_z,3.717423741868525e-08,2.7905582860115253e-06,3.9185092905319646e-05,3.9185092905319646e-05
598000,78.90277777777779,low_y_low_z,3.277113643784132e-07,2.8205321696365343e-06,3.959709169633474e-05,3.959709169633474e-05
598000,78.90277777777779,low_y_high_z,3.0806631951059847e-07,2.8177150998553864e-06,3.945199714829523e-05,3.945199714829523e-05
598000,78.90277777777779,high_y_low_z,8.865872657969922e-08,2.769893874566461e-06,3.9239546736558995e-05,3.9239546736558995e-05
598000,78.90277777777779,high_y_high_z,4.139580366326935e-08,2.794106395056962e-06,3.9191587535925495e-05,3.9191587535925495e-05
598500,78.96875,low_y_low_z,3.2955713213787395e-07,2.823683155400175e-06,3.960181414267248e-05,3.960181414267248e-05
598500,78.96875,low_y_high_z,3.107111507153393e-07,2.797956295432764e-06,3.9462935008517737e-05,3.9462935008517737e-05
598500,78.96875,high_y_low_z,9.06555609833936e-08,2.782448741271563e-06,3.92501743383792e-05,3.92501743383792e-05
598500,78.96875,high_y_high_z,3.9617485551380507e-08,2.7946083396530723e-06,3.921845083402998e-05,3.921845083402998e-05
599000,79.03472222222223,low_y_low_z,3.3514260351760906e-07,2.8091861820099994e-06,3.962326652683731e-05,3.962326652683731e-05
599000,79.03472222222223,low_y_high_z,3.075012791965047e-07,2.8332097740817018e-06,3.9474830902324526e-05,3.9474830902324526e-05
599000,79.03472222222223,high_y_low_z,8.660843372249962e-08,2.7957686524637715e-06,3.9279816354948635e-05,3.9279816354948635e-05
599000,79.03472222222223,high_y_high_z,4.428996114886849e-08,2.791244987812148e-06,3.925712960407003e-05,3.925712960407003e-05
599500,79.10069444444444,low_y_low_z,3.351521081466937e-07,2.8196587849630183e-06,3.963733001082677e-05,3.963733001082677e-05
599500,79.10069444444444,low_y_high_z,3.1207471799834503e-07,2.8093045655864283e-06,3.950862504484708e-05,3.950862504484708e-05
599500,79.10069444444444,high_y_low_z,8.579690420536985e-08,2.7785036973513187e-06,3.930319675110311e-05,3.930319675110311e-05
599500,79.10069444444444,high_y_high_z,4.838819765477916e-08,2.79129085838839e-06,3.925402286150963e-05,3.925402286150963e-05
600000,79.16666666666667,low_y_low_z,3.4074375166567464e-07,2.8224570648887055e-06,3.967060414778217e-05,3.967060414778217e-05
600000,79.16666666666667,low_y_high_z,3.028911350770034e-07,2.801009597961516e-06,3.951380136634477e-05,3.951380136634477e-05
600000,79.16666666666667,high_y_low_z,8.639703238177998e-08,2.7884074034185144e-06,3.931407533538063e-05,3.931407533538063e-05
600000,79.16666666666667,high_y_high_z,5.866677181013191e-08,2.8043596404527102e-06,3.929156822617424e-05,3.929156822617424e-05
600500,79.23263888888889,low_y_low_z,3.4070293426871467e-07,2.8265463045150644e-06,3.969942217474214e-05,3.969942217474214e-05
600500,79.23263888888889,low_y_high_z,3.044885602019109e-07,2.813128546007297e-06,3.952642153437008e-05,3.952642153437008e-05
600500,79.23263888888889,high_y_low_z,8.741129549872474e-08,2.792448761328468e-06,3.9325685003362654e-05,3.9325685003362654e-05
600500,79.23263888888889,high_y_high_z,5.852561849371451e-08,2.8094577560753665e-06,3.930107716397282e-05,3.930107716397282e-05
601000,79.29861111111111,low_y_low_z,3.405342085405777e-07,2.8391121703700466e-06,3.9723392225123574e-05,3.9723392225123574e-05
601000,79.29861111111111,low_y_high_z,3.161992231250774e-07,2.8199156024160545e-06,3.954786318733216e-05,3.954786318733216e-05
601000,79.29861111111111,high_y_low_z,9.176240510785318e-08,2.794534580256708e-06,3.9341065996705e-05,3.9341065996705e-05
601000,79.29861111111111,high_y_high_z,4.9547266603587736e-08,2.8071412040352926e-06,3.930385294938506e-05,3.930385294938506e-05
601500,79.36458333333334,low_y_low_z,3.5023538112377207e-07,2.8324072912507472e-06,3.974171934555835e-05,3.974171934555835e-05
601500,79.36458333333334,low_y_high_z,3.1558499980654366e-07,2.8239185319158495e-06,3.95616173707365e-05,3.95616173707365e-05
601500,79.36458333333334,high_y_low_z,8.187304509903565e-08,2.7975616149464276e-06,3.938037187782845e-05,3.938037187782845e-05
601500,79.36458333333334,high_y_high_z,5.534167301844174e-08,2.8130993645500077e-06,3.931853989114609e-05,3.931853989114609e-05
602000,79.43055555555556,low_y_low_z,3.528907822246314e-07,2.8298358404915192e-06,3.977164593911741e-05,3.977164593911741e-05
602000,79.43055555555556,low_y_high_z,3.114272622066909e-07,2.8186450639436223e-06,3.958478794623439e-05,3.958478794623439e-05
602000,79.43055555555556,high_y_low_z,8.324578473048466e-08,2.801290086470076e-06,3.940105255321438e-05,3.940105255321438e-05
602000,79.43055555555556,high_y_high_z,5.9140629075570484e-08,2.814574096684146e-06,3.9334435220922865e-05,3.9334435220922865e-05
602500,79.49652777777779,low_y_low_z,3.538819409761839e-07,2.8529195135728393e-06,3.9776413525157124e-05,3.9776413525157124e-05
602500,79.49652777777779,low_y_high_z,3.165340120211982e-07,2.8340314171184608e-06,3.959878185067185e-05,3.959878185067185e-05
602500,79.49652777777779,high_y_low_z,8.688021734113646e-08,2.8041398142627316e-06,3.941521179849467e-05,3.941521179849467e-05
602500,79.49652777777779,high_y_high_z,5.0403015506896206e-08,2.8089727549794816e-06,3.935083765823941e-05,3.935083765823941e-05
603000,79.5625,low_y_low_z,3.5491789005989e-07,2.8482746649743216e-06,3.9799577899428625e-05,3.9799577899428625e-05
603000,79.5625,low_y_high_z,3.1679537639272994e-07,2.824092948168816e-06,3.962429625996916e-05,3.962429625996916e-05
603000,79.5625,high_y_low_z,9.609539038586278e-08,2.798848698727227e-06,3.943185223709533e-05,3.943185223709533e-05
603000,79.5625,high_y_high_z,4.971484197158047e-08,2.8329429467862924e-06,3.936630745359607e-05,3.936630745359607e-05
603500,79.62847222222223,low_y_low_z,3.6165090473936993e-07,2.852503285565908e-06,3.9818017220588105e-05,3.9818017220588105e-05
603500,79.62847222222223,low_y_high_z,3.108777640460626e-07,2.8299393700952396e-06,3.963680460599519e-05,3.963680460599519e-05
603500,79.62847222222223,high_y_low_z,8.742752213580242e-08,2.8125755006767074e-06,3.94646843670162e-05,3.94646843670162e-05
603500,79.62847222222223,high_y_high_z,5.692025833842383e-08,2.81385789673741e-06,3.93835641749082e-05,3.93835641749082e-05
604000,79.69444444444444,low_y_low_z,3.621420750632805e-07,2.8552416743033957e-06,3.981143401918606e-05,3.981143401918606e-05
604000,79.69444444444444,low_y_high_z,3.030331742417484e-07,2.8372012327879595e-06,3.964366610026448e-05,3.964366610026448e-05
604000,79.69444444444444,high_y_low_z,9.282044937145492e-08,2.806353919597901e-06,3.947540895824824e-05,3.947540895824824e-05
604000,79.69444444444444,high_y_high_z,6.173805401799203e-08,2.813725512804127e-06,3.939587435976238e-05,3.939587435976238e-05
604500,79.76041666666667,low_y_low_z,3.6853198778565994e-07,2.8452033394542687e-06,3.983947053223062e-05,3.983947053223062e-05
604500,79.76041666666667,low_y_high_z,3.0448336209032077e-07,2.8460045846425626e-06,3.96556524096367e-05,3.96556524096367e-05
604500,79.76041666666667,high_y_low_z,9.004472179583795e-08,2.8112921630827226e-06,3.950058124042701e-05,3.950058124042701e-05
604500,79.76041666666667,high_y_high_z,6.405959037050657e-08,2.8096232972876565e-06,3.9397387489816996e-05,3.9397387489816996e-05
605000,79.82638888888889,low_y_low_z,3.6913268835019426e-07,2.8537212459830137e-06,3.987086278385291e-05,3.987086278385291e-05
605000,79.82638888888889,low_y_high_z,2.972087320678986e-07,2.858946957932654e-06,3.966420831584479e-05,3.966420831584479e-05
605000,79.82638888888889,high_y_low_z,8.582387652157924e-08,2.818244804627135e-06,3.9525914969255206e-05,3.9525914969255206e-05
605000,79.82638888888889,high_y_high_z,7.762216748033347e-08,2.8129907557670773e-06,3.941866839021032e-05,3.941866839021032e-05
605500,79.89236111111111,low_y_low_z,3.787141991647589e-07,2.8472642882827407e-06,3.9871101789019696e-05,3.9871101789019696e-05
605500,79.89236111111111,low_y_high_z,2.96151020774926e-07,2.8352350907091656e-06,3.9693616550824895e-05,3.9693616550824895e-05
605500,79.89236111111111,high_y_low_z,8.210145337927682e-08,2.8109739190541832e-06,3.9546830368983396e-05,3.9546830368983396e-05
605500,79.89236111111111,high_y_high_z,8.235084977293775e-08,2.8106471884509518e-06,3.942958958139573e-05,3.942958958139573e-05
606000,79.95833333333334,low_y_low_z,3.7270763889079397e-07,2.87330741339382e-06,3.9900728619739204e-05,3.9900728619739204e-05
606000,79.95833333333334,low_y_high_z,2.960948595621962e-07,2.843634836192992e-06,3.970401238552488e-05,3.970401238552488e-05
606000,79.95833333333334,high_y_low_z,8.893822667675644e-08,2.8303791313815174e-06,3.9577215643493246e-05,3.9577215643493246e-05
606000,79.95833333333334,high_y_high_z,8.320191274140387e-08,2.816705809066515e-06,3.942666427946787e-05,3.942666427946787e-05
606500,80.02430555555556,low_y_low_z,3.755945281428016e-07,2.8578908396061966e-06,3.990695662820157e-05,3.990695662820157e-05
606500,80.02430555555556,low_y_high_z,3.028786706250196e-07,2.845537456330963e-06,3.9745306004670204e-05,3.9745306004670204e-05
606500,80.02430555555556,high_y_low_z,8.600177375593699e-08,2.8337323612094916e-06,3.960601153430861e-05,3.960601153430861e-05
606500,80.02430555555556,high_y_high_z,8.065872698842414e-08,2.8317223457123128e-06,3.943690992216385e-05,3.943690992216385e-05
607000,80.09027777777779,low_y_low_z,3.7690226581679155e-07,2.8612315595384623e-06,3.991029195578868e-05,3.991029195578868e-05
607000,80.09027777777779,low_y_high_z,3.020878947333869e-07,2.8450940948901995e-06,3.9773984771062114e-05,3.9773984771062114e-05
607000,80.09027777777779,high_y_low_z,9.56432286526826e-08,2.820010436735901e-06,3.9634866504283467e-05,3.9634866504283467e-05
607000,80.09027777777779,high_y_high_z,7.26812503981973e-08,2.8149275756011402e-06,3.9439084178242494e-05,3.9439084178242494e-05
607500,80.15625,low_y_low_z,3.733832050112585e-07,2.8493855629656355e-06,3.99285510368343e-05,3.99285510368343e-05
607500,80.15625,low_y_high_z,3.0901395910573205e-07,2.853285674694173e-06,3.9777476426662975e-05,3.9777476426662975e-05
607500,80.15625,high_y_low_z,1.0708661465230055e-07,2.830573979318303e-06,3.966291215883281e-05,3.966291215883281e-05
607500,80.15625,high_y_high_z,6.08936785218481e-08,2.821313594211561e-06,3.943070515582646e-05,3.943070515582646e-05
608000,80.22222222222223,low_y_low_z,3.7765514178347584e-07,2.853368723254841e-06,3.995231155903732e-05,3.995231155903732e-05
608000,80.22222222222223,low_y_high_z,3.038276301890191e-07,2.8609846234408273e-06,3.9800027236263475e-05,3.9800027236263475e-05
608000,80.22222222222223,high_y_low_z,1.0393974769770469e-07,2.830512852949718e-06,3.968331456342456e-05,3.968331456342456e-05
608000,80.22222222222223,high_y_high_z,6.656579652789662e-08,2.8264328737472015e-06,3.944000905126338e-05,3.944000905126338e-05
608500,80.28819444444444,low_y_low_z,3.7798188307835145e-07,2.8588455347196166e-06,3.9956346164976466e-05,3.9956346164976466e-05
608500,80.28819444444444,low_y_high_z,3.07245272226374e-07,2.845829845768215e-06,3.981234875421226e-05,3.981234875421226e-05
608500,80.28819444444444,high_y_low_z,1.0948890798860146e-07,2.842941705503308e-06,3.9686779172180924e-05,3.9686779172180924e-05
608500,80.28819444444444,high_y_high_z,6.307628133423689e-08,2.8115988023922974e-06,3.946811049340602e-05,3.946811049340602e-05
609000,80.35416666666667,low_y_low_z,3.7427434936848334e-07,2.862476386576987e-06,3.99752081552101e-05,3.99752081552101e-05
609000,80.35416666666667,low_y_high_z,3.098644114589697e-07,2.8367249124072658e-06,3.982109523889495e-05,3.982109523889495e-05
609000,80.35416666666667,high_y_low_z,1.1130029203471317e-07,2.8319099853782553e-06,3.9710286061019935e-05,3.9710286061019935e-05
609000,80.35416666666667,high_y_high_z,6.493969808855792e-08,2.823752503268553e-06,3.948090415791585e-05,3.948090415791585e-05
609500,80.42013888888889,low_y_low_z,3.8027724363565526e-07,2.8764661555816114e-06,3.99869535126584e-05,3.99869535126584e-05
609500,80.42013888888889,low_y_high_z,3.1286911168703835e-07,2.8424848114783428e-06,3.9833835799202895e-05,3.9833835799202895e-05
609500,80.42013888888889,high_y_low_z,1.0319073450714249e-07,2.834941289521984e-06,3.9731429844957896e-05,3.9731429844957896e-05
609500,80.42013888888889,high_y_high_z,7.21607279007554e-08,2.829633078183986e-06,3.947082860436537e-05,3.947082860436537e-05
610000,80.48611111111111,low_y_low_z,3.7979260199090086e-07,2.8662737524449655e-06,3.9979476022773125e-05,3.9979476022773125e-05
610000,80.48611111111111,low_y_high_z,3.134011759266521e-07,2.8476820537712848e-06,3.9854824197539815e-05,3.9854824197539815e-05
610000,80.48611111111111,high_y_low_z,1.0323734169781972e-07,2.825961323438487e-06,3.975437126453602e-05,3.975437126453602e-05
610000,80.48611111111111,high_y_high_z,7.040600203863703e-08,2.810848786764598e-06,3.948501025113769e-05,3.948501025113769e-05
610500,80.55208333333334,low_y_low_z,3.751897079284713e-07,2.8740019504073483e-06,4.001282436458006e-05,4.001282436458006e-05
610500,80.55208333333334,low_y_high_z,3.192354484919196e-07,2.8402728077863408e-06,3.9869548978438874e-05,3.9869548978438874e-05
610500,80.55208333333334,high_y_low_z,1.0629749655674232e-07,2.831155590882049e-06,3.978125714487822e-05,3.978125714487822e-05
610500,80.55208333333334,high_y_high_z,6.871674753493197e-08,2.832430661609256e-06,3.949375988064723e-05,3.949375988064723e-05
611000,80.61805555555556,low_y_low_z,3.811649835532732e-07,2.8643805145135115e-06,4.003364909521218e-05,4.003364909521218e-05
611000,80.61805555555556,low_y_high_z,3.1812667140114866e-07,2.8507223429379882e-06,3.9863452134505584e-05,3.9863452134505584e-05
611000,80.61805555555556,high_y_low_z,1.0031610914253346e-07,2.8429317818395925e-06,3.981302464329481e-05,3.981302464329481e-05
611000,80.61805555555556,high_y_high_z,7.276078999438084e-08,2.838865759426469e-06,3.950193678775808e-05,3.950193678775808e-05
611500,80.68402777777779,low_y_low_z,3.831186686071558e-07,2.870728694984816e-06,4.004637786266489e-05,4.004637786266489e-05
611500,80.68402777777779,low_y_high_z,3.204138060159574e-07,2.843064753016639e-06,3.987808985339366e-05,3.987808985339366e-05
611500,80.68402777777779,high_y_low_z,9.80987425628251e-08,2.8285277681514707e-06,3.98198076721168e-05,3.98198076721168e-05
611500,80.68402777777779,high_y_high_z,7.521739986560349e-08,2.8328578091927997e-06,3.951298629168293e-05,3.951298629168293e-05
612000,80.75,low_y_low_z,3.818217008232356e-07,2.876847311637006e-06,4.006058295822014e-05,4.006058295822014e-05
612000,80.75,low_y_high_z,3.2450028671126114e-07,2.8258288030521807e-06,3.9887435186741704e-05,3.9887435186741704e-05
612000,80.75,high_y_low_z,9.861278064801899e-08,2.839152033554802e-06,3.9820861150917314e-05,3.9820861150917314e-05
612000,80.75,high_y_high_z,7.363452969718563e-08,2.8274371078789655e-06,3.9525780201433724e-05,3.9525780201433724e-05
612500,80.81597222222223,low_y_low_z,3.812512707333873e-07,2.8676880751739273e-06,4.007786210533009e-05,4.007786210533009e-05
612500,80.81597222222223,low_y_high_z,3.184803280909568e-07,2.8367730353847086e-06,3.988880846958981e-05,3.988880846958981e-05
612500,80.81597222222223,high_y_low_z,1.0405380196854101e-07,2.8311218020455174e-06,3.9826179601301334e-05,3.9826179601301334e-05
612500,80.81597222222223,high_y_high_z,7.816037861424515e-08,2.8255708536285426e-06,3.954103007710478e-05,3.954103007710478e-05
613000,80.88194444444444,low_y_low_z,3.8174098609386666e-07,2.87216211592033e-06,4.0087504529071364e-05,4.0087504529071364e-05
613000,80.88194444444444,low_y_high_z,3.1922497867992206e-07,2.8384089052555797e-06,3.991829771448216e-05,3.991829771448216e-05
613000,80.88194444444444,high_y_low_z,1.0600011725537907e-07,2.8327417248594e-06,3.983502615887288e-05,3.983502615887288e-05
613000,80.88194444444444,high_y_high_z,7.701842122198975e-08,2.8292059457811255e-06,3.9543818948074296e-05,3.9543818948074296e-05
613500,80.94791666666667,low_y_low_z,3.8434266712330936e-07,2.864059891442911e-06,4.009758687663726e-05,4.009758687663726e-05
613500,80.94791666666667,low_y_high_z,3.1571927942936693e-07,2.846953653075284e-06,3.993430885597659e-05,3.993430885597659e-05
613500,80.94791666666667,high_y_low_z,1.109297525475653e-07,2.8309500272615784e-06,3.983097742169417e-05,3.983097742169417e-05
613500,80.94791666666667,high_y_high_z,7.613951417928878e-08,2.828535790545255e-06,3.9553445268177376e-05,3.9553445268177376e-05
614000,81.01388888888889,low_y_low_z,3.8637758544494527e-07,2.8767887975918038e-06,4.011557044538448e-05,4.011557044538448e-05
614000,81.01388888888889,low_y_high_z,3.15579748303025e-07,2.8477124598863563e-06,3.994972781686874e-05,3.994972781686874e-05
614000,81.01388888888889,high_y_low_z,1.1787066599395379e-07,2.8314931061896398e-06,3.9847583157921807e-05,3.9847583157921807e-05
614000,81.01388888888889,high_y_high_z,7.218624993201045e-08,2.829792520863907e-06,3.9573834001328226e-05,3.9573834001328226e-05
614500,81.07986111111111,low_y_low_z,3.807841099717659e-07,2.8705110745418364e-06,4.014404112556414e-05,4.014404112556414e-05
614500,81.07986111111111,low_y_high_z,3.21974502370793e-07,2.8591085348835055e-06,3.9961566665148194e-05,3.9961566665148194e-05
614500,81.07986111111111,high_y_low_z,1.1972788295932841e-07,2.826999381100453e-06,3.9847759256507376e-05,3.9847759256507376e-05
614500,81.07986111111111,high_y_high_z,7.15318300268201e-08,2.8272869964834215e-06,3.958890518020435e-05,3.958890518020435e-05
615000,81.14583333333334,low_y_low_z,3.8371320713720756e-07,2.883379873587125e-06,4.01506698624453e-05,4.01506698624453e-05
615000,81.14583333333334,low_y_high_z,3.227859074189389e-07,2.8631532777540327e-06,3.9972189744001066e-05,3.9972189744001066e-05
615000,81.14583333333334,high_y_low_z,1.1520480373556028e-07,2.8456600654689797e-06,3.988056805102609e-05,3.988056805102609e-05
615000,81.14583333333334,high_y_high_z,7.298093820290917e-08,2.8334885658365297e-06,3.9597106930787976e-05,3.9597106930787976e-05
615500,81.21180555555556,low_y_low_z,3.9129867097071565e-07,2.8680498719020673e-06,4.014874019022539e-05,4.014874019022539e-05
615500,81.21180555555556,low_y_high_z,3.207553788696533e-07,2.8322484234876324e-06,3.998277289281863e-05,3.998277289281863e-05
615500,81.21180555555556,high_y_low_z,1.1478655489728196e-07,2.834458017882314e-06,3.988926128029341e-05,3.988926128029341e-05
615500,81.21180555555556,high_y_high_z,7.284743405599183e-08,2.8388773287584193e-06,3.96137570339551e-05,3.96137570339551e-05
616000,81.27777777777779,low_y_low_z,3.946233495280789e-07,2.8680682602284988e-06,4.018451621825545e-05,4.018451621825545e-05
616000,81.27777777777779,low_y_high_z,3.216709009759227e-07,2.837880494423745e-06,3.998872556302952e-05,3.998872556302952e-05
616000,81.27777777777779,high_y_low_z,1.1467112545413407e-07,2.8331922665891185e-06,3.989426675631779e-05,3.989426675631779e-05
616000,81.27777777777779,high_y_high_z,6.982578738864504e-08,2.834310818013259e-06,3.9627031451191964e-05,3.9627031451191964e-05
616500,81.34375,low_y_low_z,3.9078290469438126e-07,2.880853990114303e-06,4.019337709249926e-05,4.019337709249926e-05
616500,81.34375,low_y_high_z,3.2086863148489576e-07,2.876685721478148e-06,3.999989981535639e-05,3.999989981535639e-05
616500,81.34375,high_y_low_z,1.1077322143071411e-07,2.8479594757954158e-06,3.990596651615813e-05,3.990596651615813e-05
616500,81.34375,high_y_high_z,7.480694320334005e-08,2.829687572353006e-06,3.96342508739432e-05,3.96342508739432e-05
617000,81.40972222222223,low_y_low_z,3.896396766849016e-07,2.8640831650730016e-06,4.0197940077596505e-05,4.0197940077596505e-05
617000,81.40972222222223,low_y_high_z,3.1955648683901683e-07,2.8599722072551486e-06,4.00038655157814e-05,4.00038655157814e-05
617000,81.40972222222223,high_y_low_z,1.1088742234698763e-07,2.8415211462750626e-06,3.993355664363116e-05,3.993355664363116e-05
617000,81.40972222222223,high_y_high_z,7.800550672961705e-08,2.830408955683268e-06,3.9646193174375265e-05,3.9646193174375265e-05
617500,81.47569444444444,low_y_low_z,3.8700218550203817e-07,2.8904164142808134e-06,4.021552501566064e-05,4.021552501566064e-05
617500,81.47569444444444,low_y_high_z,3.2077679635514526e-07,2.8674332095904586e-06,3.999363219868957e-05,3.999363219868957e-05
617500,81.47569444444444,high_y_low_z,1.1471326505509642e-07,2.829088860378415e-06,3.993621122943443e-05,3.993621122943443e-05
617500,81.47569444444444,high_y_high_z,8.105428743130943e-08,2.8344927687490263e-06,3.9677098367641885e-05,3.9677098367641885e-05
618000,81.54166666666667,low_y_low_z,3.905461113094116e-07,2.8795132308424006e-06,4.022833203601358e-05,4.022833203601358e-05
618000,81.54166666666667,low_y_high_z,3.074221715971629e-07,2.870527517784388e-06,4.000663745104395e-05,4.000663745104395e-05
618000,81.54166666666667,high_y_low_z,1.1516167765129883e-07,2.8314162799453895e-06,3.995121802504207e-05,3.995121802504207e-05
618000,81.54166666666667,high_y_high_z,8.470194112525128e-08,2.8303465622832164e-06,3.968457828380673e-05,3.968457828380673e-05
618500,81.60763888888889,low_y_low_z,3.8867338268483793e-07,2.885160910404866e-06,4.025539972593508e-05,4.025539972593508e-05
618500,81.60763888888889,low_y_high_z,3.065626074015091e-07,2.859995545181316e-06,4.0012396078848805e-05,4.0012396078848805e-05
618500,81.60763888888889,high_y_low_z,1.1491858988771757e-07,2.8489904819667613e-06,3.995645218025244e-05,3.995645218025244e-05
618500,81.60763888888889,high_y_high_z,8.390757267463822e-08,2.829620622750424e-06,3.969134050676313e-05,3.969134050676313e-05
619000,81.67361111111111,low_y_low_z,3.9365106943026573e-07,2.8744507524501923e-06,4.028510721156465e-05,4.028510721156465e-05
619000,81.67361111111111,low_y_high_z,3.057640771325139e-07,2.878519223162833e-06,4.003291216457602e-05,4.003291216457602e-05
619000,81.67361111111111,high_y_low_z,1.1666938013246514e-07,2.8425147488115368e-06,3.997397369136876e-05,3.997397369136876e-05
619000,81.67361111111111,high_y_high_z,8.143338191887802e-08,2.8366130257428075e-06,3.9696792820804505e-05,3.9696792820804505e-05
619500,81.73958333333334,low_y_low_z,3.954045617383921e-07,2.8744544310108024e-06,4.0288372583467745e-05,4.0288372583467745e-05
619500,81.73958333333334,low_y_high_z,3.039947158728856e-07,2.8670356587653906e-06,4.004116869385108e-05,4.004116869385108e-05
619500,81.73958333333334,high_y_low_z,1.2018397923093121e-07,2.8392859732888513e-06,3.9980131620785804e-05,3.9980131620785804e-05
619500,81.73958333333334,high_y_high_z,8.187616554001217e-08,2.826887051723238e-06,3.9713960093769044e-05,3.9713960093769044e-05
620000,81.80555555555556,low_y_low_z,4.013649869050322e-07,2.887306094943397e-06,4.0302260079306386e-05,4.0302260079306386e-05
620000,81.80555555555556,low_y_high_z,2.962308387495888e-07,2.865437410238511e-06,4.0047111800495305e-05,4.0047111800495305e-05
620000,81.80555555555556,high_y_low_z,1.1703872637645813e-07,2.8397519453265515e-06,3.99905308412469e-05,3.99905308412469e-05
620000,81.80555555555556,high_y_high_z,8.252472492099865e-08,2.830102777452179e-06,3.9719843353040076e-05,3.9719843353040076e-05
620500,81.87152777777779,low_y_low_z,3.93212472896491e-07,2.88167112155839e-06,4.0326774674212006e-05,4.0326774674212006e-05
620500,81.87152777777779,low_y_high_z,2.9775205962375594e-07,2.862485321553814e-06,4.003972812984957e-05,4.003972812984957e-05
