step,omega_ci_t,A_mean,A_median,A_p10,A_p90,T_parallel_mean,T_perp_mean,beta_parallel_mean,beta_parallel_median
360000,47.5,1.9952459304738526,1.9939646214304199,1.9035743914690526,2.088831363987446,0.014848698567403859,0.029601039821379033,4.6362611184666225,4.62925462323483
360500,47.56597222222222,1.9949873500147068,1.9936524918129168,1.9032232774176199,2.0880569781167972,0.01484870675264815,0.029597340157514435,4.636217688207377,4.629467058816726
361000,47.63194444444444,1.9947616424081636,1.9933506163266705,1.9033249493101256,2.087995633798819,0.014848601133816707,0.0295938097165079,4.636158855565803,4.630086313316161
361500,47.69791666666667,1.9945426524161538,1.9930448877594074,1.9025464358558932,2.088208975109628,0.014848552492820374,0.029590182475417046,4.636040660916825,4.629576941665442
362000,47.76388888888889,1.994299423700645,1.9929706371536655,1.9025720486700541,2.0875962895359286,0.014848479019174616,0.029586572770423335,4.636003034125035,4.629307877015055
362500,47.829861111111114,1.9940587746456515,1.992719250644059,1.9025354079572758,2.0873069858681563,0.014848458942274538,0.029583009117006783,4.635928058557302,4.629618504169946
363000,47.895833333333336,1.9938071477345196,1.9924376788288387,1.9021205525248404,2.0871638207016314,0.014848550623945881,0.029579431155801278,4.635878125920434,4.629261860828114
363500,47.96180555555556,1.9935467193655003,1.9919571791049524,1.9019976879019171,2.087202565073562,0.014848576467176302,0.029575743720060912,4.6358012934865656,4.629229401384059
364000,48.02777777777778,1.9932990878776793,1.9918603971619673,1.9016513026219521,2.0869111411685424,0.014848640669912611,0.029572092283515625,4.635773847177193,4.629546862570292
364500,48.09375,1.9930391845625244,1.9917597367178486,1.9015976786218536,2.0861060658841755,0.014848753773477389,0.029568494587087112,4.635748982940915,4.628564734113693
365000,48.15972222222222,1.9927828139854804,1.9913831286585253,1.9013093726628403,2.085849854533432,0.01484883512267756,0.029564883651792415,4.635686912097085,4.629494131304343
365500,48.22569444444444,1.992517449096933,1.9909949342654334,1.9012029541903694,2.0856961268079983,0.01484891447424886,0.029561170053957506,4.635662222732852,4.629195984668827
366000,48.29166666666667,1.9922560379049359,1.9909444864446457,1.901096282722008,2.0852873693318448,0.01484902873778298,0.029557516196609485,4.635700862929397,4.629213519744393
366500,48.35763888888889,1.9919844321374018,1.9907061731905231,1.9006270024077114,2.0849862724683104,0.014849196177568625,0.029553781969184626,4.635654230520159,4.629146851359857
367000,48.423611111111114,1.991731859968867,1.990418663721519,1.9002517994818091,2.0845749596292382,0.014849301949012515,0.0295501636719723,4.635591480677367,4.629043251207784
367500,48.489583333333336,1.9914542263947794,1.9901060754267248,1.8995952655869384,2.084751474150207,0.014849522154375547,0.029546447623727223,4.635622511849328,4.629395602225722
368000,48.55555555555556,1.9911857814372749,1.9896745535384999,1.8995574236951194,2.0846298651232877,0.014849664610201836,0.029542771026573728,4.635577449532021,4.62930037183752
368500,48.62152777777778,1.9909200586668427,1.989605376681499,1.8994758250245707,2.0844467866229666,0.014849837468146528,0.029539144428486087,4.635570829426707,4.6293791697113225
369000,48.6875,1.990642428233862,1.9891864136216224,1.89940353510959,2.083585406333805,0.014850015898989181,0.029535456037246912,4.635583715580944,4.62908642764244
369500,48.75347222222222,1.9903637598457042,1.9887929737860122,1.8991576243059614,2.0838693684357974,0.014850282306306474,0.029531724896853448,4.63558512474966,4.6291219209002055
370000,48.81944444444444,1.9900630126202143,1.988741208966936,1.898945083558417,2.083242023238446,0.014850539455487822,0.029528001309235472,4.6355529434356395,4.628655052055908
370500,48.88541666666667,1.9897723640787481,1.9884094105113777,1.898650399886777,2.0827162973528828,0.014850834415530506,0.029524227113870524,4.635595536775124,4.628800338151018
371000,48.95138888888889,1.9894900670364837,1.9881389039294008,1.898052865921162,2.0828825227959014,0.014851098530868008,0.029520435374889117,4.635610468739996,4.629005429116734
371500,49.017361111111114,1.989200928037018,1.9878431244411618,1.8977554666975922,2.0822340466220624,0.014851393618580962,0.029516817554982422,4.635653923606438,4.628312348953718
372000,49.083333333333336,1.9888987659293136,1.9875932163097354,1.8977672857159817,2.08180514748783,0.014851662480946933,0.029512990666599584,4.635635125394407,4.629401759826806
372500,49.14930555555556,1.9886216364872413,1.9872058377442028,1.897381349056921,2.0819202805864085,0.014851987196566836,0.029509313056560276,4.635672459234908,4.629056532721332
373000,49.21527777777778,1.988319461680171,1.9868497855572036,1.8967697627895332,2.0818124174228183,0.014852314894778075,0.02950543747345275,4.6356884080267085,4.629511099094552
373500,49.28125,1.9880152869068184,1.9867440535940415,1.8965002335875045,2.0811846098980595,0.014852646989734557,0.029501659647732076,4.635720232607686,4.629187673773837
374000,49.34722222222222,1.9877069163838015,1.9864233643323916,1.8963266931634455,2.0805947627343038,0.014853057726823927,0.029497898161360447,4.635749619326916,4.629357137875041
374500,49.41319444444444,1.9874032208027237,1.9860906962296574,1.896433407703177,2.080511086448788,0.014853388607972803,0.029494067069841104,4.635774069824996,4.6292775929911
375000,49.47916666666667,1.987097116409907,1.985615339022293,1.8957489806401195,2.0804081114249438,0.014853791329412457,0.02949026076916997,4.635819287310007,4.628829828824081
375500,49.54513888888889,1.9867823531387652,1.9855194933709464,1.895472565015324,2.079814493979537,0.014854206198111322,0.0294864808523025,4.63588175671987,4.628860194921062
376000,49.611111111111114,1.9864677170943452,1.985122994332046,1.8952093530698968,2.079371056828389,0.014854615615100012,0.029482574098045892,4.6359142070147525,4.629364496863017
376500,49.677083333333336,1.9861287550826199,1.984639476733285,1.8951009934516319,2.0790919166224207,0.014855156983387458,0.029478707730943188,4.635975748465798,4.629016412061574
377000,49.74305555555556,1.985814258913045,1.9843688684167562,1.8948614732245825,2.0787039972829993,0.01485553206998093,0.029474800775682368,4.636014789023389,4.6290113580374905
377500,49.80902777777778,1.9854919784360725,1.9841113280247897,1.8943940904828462,2.0784869871064844,0.014856106179287098,0.029471035707183683,4.636109467516962,4.629346345189091
378000,49.875,1.9851816973186633,1.9838509384607534,1.8937728816244603,2.0781514105705505,0.014856505696817032,0.029467204508078836,4.636150594976438,4.629710928495587
378500,49.94097222222222,1.9848286257948224,1.9833634846637977,1.8939386760567485,2.077841441242585,0.014857075034838775,0.0294633044111181,4.63619645407849,4.630440556657955
379000,50.00694444444444,1.9845074213671823,1.9831755529223196,1.8934256171816126,2.0777860800400045,0.014857631422075305,0.029459364510571545,4.636307479950698,4.629646648374004
379500,50.07291666666667,1.9841540002423819,1.98258005720456,1.893108768644355,2.076817286022247,0.0148582337111706,0.029455401652668703,4.636420030767451,4.629523165694513
380000,50.13888888888889,1.9838158120912988,1.9826393507884346,1.8924492657964707,2.076407826421609,0.014858799058605529,0.02945154917097996,4.636479006298393,4.6301084613483905
380500,50.204861111111114,1.9834783683374566,1.9822237426566556,1.8921769164007654,2.076358186167762,0.014859349693696287,0.029447603617128917,4.6365404674708035,4.629776615243888
381000,50.270833333333336,1.9831165884527147,1.9818369815238044,1.8921964766673138,2.0760236471017306,0.014860054242251142,0.0294437043239787,4.636658337938923,4.629943737418489
381500,50.33680555555556,1.982769645770641,1.981492120838185,1.8915016186128035,2.0756437851201355,0.014860711848359964,0.0294397423179803,4.636753633075665,4.630162872364644
382000,50.40277777777778,1.9824120026783352,1.981055336178975,1.8913919843132843,2.0751943279678935,0.014861338998978584,0.0294357793393856,4.636866740455164,4.630526792685714
382500,50.46875,1.9820582935152884,1.9805185786286963,1.8912351814763837,2.074829694691233,0.014861999953083006,0.029431852257442707,4.636980609810988,4.630734272304382
383000,50.53472222222222,1.9816832484460118,1.9803071839863124,1.891010703231803,2.0742029650716147,0.014862749810856002,0.029427818270319338,4.63709209945498,4.630283468871545
383500,50.60069444444444,1.9813370189797703,1.9799143229325322,1.8900301996757838,2.0742884242097706,0.01486342390733017,0.029423913555646202,4.637210894937537,4.6311076061422956
384000,50.66666666666667,1.9809810402533503,1.9794944856778405,1.8900429615576049,2.074007610355462,0.014864095980100385,0.029419925269243724,4.637312703795773,4.630615284919623
384500,50.73263888888889,1.9806127689013535,1.9792123606163776,1.8896340989316898,2.0735481152864015,0.014864833625098807,0.029415893490795167,4.637428129982087,4.6308504534906465
385000,50.798611111111114,1.9802344750462464,1.9790627674085635,1.889053577950808,2.072669980027202,0.014865593345728352,0.029411840734113296,4.637567766311212,4.630764256341045
385500,50.864583333333336,1.9798622249932565,1.9784642025886097,1.8890122652533348,2.072660728431959,0.014866343178176245,0.02940782628104574,4.637699371350386,4.63108207564126
386000,50.93055555555556,1.9794799800923688,1.9780285948084169,1.888678299006091,2.0720342390122597,0.014867155173531285,0.02940378962442993,4.637888810986243,4.631368172659314
386500,50.99652777777778,1.9791084996786314,1.9777304565675335,1.8879959076294577,2.071944192243352,0.014867957206730608,0.02939975000218009,4.638007466263227,4.6311228364708015
387000,51.0625,1.9787156250355373,1.9773157657115363,1.8878948911740219,2.0713397040723827,0.014868801571484019,0.029395637264218157,4.638143357012297,4.63134760743341
387500,51.12847222222222,1.978327213720635,1.9770568565048536,1.8872817701902262,2.0711252280059425,0.014869723968871451,0.029391584384789858,4.6383196755981855,4.631825096506368
388000,51.19444444444444,1.9779402395220573,1.9766413922295463,1.8871799893743595,2.070655707661685,0.014870558152253958,0.02938752715918029,4.638410302741472,4.6313798548952665
388500,51.26041666666667,1.9775417402343114,1.9762900106424435,1.8866019210963856,2.069929416337766,0.014871414442323275,0.029383365180367365,4.63861621129791,4.632065174501964
389000,51.32638888888889,1.97714771881184,1.9757756118588699,1.886250131013734,2.0701138978136204,0.01487235672695752,0.029379244015246032,4.63876683853602,4.63215050053596
389500,51.392361111111114,1.9767435550722143,1.9756832666878004,1.885929521641015,2.0692143810762254,0.014873304031915316,0.029375208869363012,4.638929897174048,4.63254929264931
390000,51.458333333333336,1.9763198447005095,1.9750204238699223,1.885888511780929,2.068526607495057,0.01487431860400745,0.029371017968985953,4.639152265241996,4.63301509645461
390500,51.52430555555556,1.975917476432609,1.9746260203842456,1.885478873266878,2.068056153392507,0.014875249248798465,0.02936689174602838,4.639332925250422,4.63299707124843
391000,51.59027777777778,1.9755008224990154,1.9741335242849383,1.8850682725967047,2.067911661192189,0.014876273958474656,0.029362702648221866,4.639503953068267,4.633388347567136
391500,51.65625,1.9750892868041527,1.9734241179631542,1.884640317107459,2.0676013479019555,0.014877264042074758,0.029358480398558123,4.6397084517218365,4.632899969291737
392000,51.72222222222222,1.9746784757882128,1.973228913351869,1.8838241069171424,2.067038198750574,0.014878339279292944,0.02935439858009254,4.639925565457131,4.633552672982293
392500,51.78819444444444,1.9742434659222743,1.9729611364829953,1.8835329588386882,2.066583521393434,0.01487939756304118,0.02935012502277509,4.640089719750737,4.633932931583612
393000,51.85416666666667,1.9738209774869668,1.9725084595967772,1.883229543772123,2.0664172524843103,0.01488049295775572,0.029345944181193385,4.640304550320799,4.633543187760422
393500,51.92013888888889,1.9733820173253496,1.9720416201853261,1.8830706924556186,2.0656074167015586,0.014881665772836084,0.029341780188543796,4.640549587410934,4.634022293487057
394000,51.986111111111114,1.9729404709720073,1.9715829156812807,1.882630325960875,2.0652931061480464,0.014882800713010676,0.02933744531246136,4.6407777260160525,4.6340083352085095
394500,52.052083333333336,1.9725111919476919,1.971023578976832,1.8819697147893923,2.0649781267946166,0.01488392547414923,0.029333216180888924,4.641013851949207,4.634464669734648
395000,52.11805555555556,1.9720687817725038,1.970754923711104,1.8812492227591928,2.064621806916034,0.01488510125619588,0.029328922317820146,4.641201048272584,4.634165945476781
395500,52.18402777777778,1.9716184976893603,1.970183694395041,1.880900754636355,2.0641011655652184,0.014886337748684687,0.029324638778521567,4.641499534084064,4.634760710408095
396000,52.25,1.971150954081127,1.9697794943095377,1.8809006083332025,2.0633771179986167,0.014887572508076116,0.02932023827259831,4.641738833408689,4.634676533896802
396500,52.31597222222222,1.970715327542827,1.9693988785762657,1.879930266164969,2.0630238011642428,0.014888758873328259,0.02931598743801466,4.641935618466647,4.635541221495619
397000,52.38194444444444,1.970248142273608,1.9689733390888495,1.8796239389833445,2.0622606562802734,0.014890052244118794,0.029311687730749734,4.642224191944682,4.635390991220317
397500,52.447916666666664,1.9697856609881845,1.9683996689793677,1.879284148375179,2.0622225940882055,0.014891426309494278,0.02930737486580131,4.642482411488952,4.635214273084603
398000,52.51388888888889,1.9692992545207517,1.9677759073941388,1.878990163847837,2.061691002189242,0.014892778533437552,0.029302987406626815,4.642751732396452,4.636328532187049
398500,52.579861111111114,1.9688230833321534,1.9674068593994578,1.8783775663401276,2.06084838468688,0.014894197453193835,0.02929859574766038,4.643058519554461,4.636370553249019
399000,52.64583333333334,1.9683569440884545,1.9670117534877014,1.8780763171098585,2.0608249393940157,0.014895508778319601,0.029294211025701473,4.643317348513437,4.637041389686946
399500,52.71180555555555,1.9678693004156473,1.9666018599666177,1.8775197556086491,2.059928244712961,0.014896989645384995,0.02928983458994959,4.643624112187131,4.636164592948908
400000,52.77777777777778,1.967372767574898,1.9659693290697517,1.8772363796982052,2.0592416441142314,0.014898403053685073,0.02928545283068187,4.643904347212254,4.637086043023039
400500,52.84375,1.9668993901950786,1.9655336743906808,1.8765185627193106,2.059031859961789,0.014899836751331911,0.02928101886986338,4.644196064007927,4.637682819065596
401000,52.90972222222223,1.9663943788411298,1.9650119302325786,1.8763276169639664,2.0580899716311047,0.014901263997953074,0.029276552578224264,4.644461288257403,4.637588214275227
401500,52.97569444444444,1.9659240238569402,1.9644781715916932,1.8758531195914618,2.0581906066851707,0.014902710197558174,0.029272151326389363,4.644785223720074,4.637938232626844
402000,53.041666666666664,1.965421734443729,1.9641801795034324,1.8751245143937547,2.0574540370114933,0.014904245369776147,0.029267706932852612,4.645049079583342,4.638488041646503
402500,53.10763888888889,1.9649062018149834,1.9635864116176185,1.8745352663758776,2.0569898985840958,0.014905862123213076,0.029263135206143414,4.645415761591209,4.638451094116818
403000,53.173611111111114,1.964403903925628,1.9630945779457811,1.8741594524835339,2.0565775863975535,0.01490734859162376,0.029258634718357258,4.6457286845611865,4.638303241770572
403500,53.23958333333334,1.9638862525769358,1.9625312482753992,1.8738274608763312,2.055601522386457,0.014908920498995898,0.02925409078038797,4.646054875135647,4.638997776962581
404000,53.30555555555555,1.963374233186967,1.9621158490945203,1.873159248115937,2.0551647065148133,0.014910539524771463,0.02924953640654697,4.646383493716049,4.639006420659799
404500,53.37152777777778,1.9628481612453519,1.9614484812458768,1.8724445739250786,2.054895607418115,0.014912174568132378,0.029244950355317236,4.646685671793348,4.63924558203264
405000,53.4375,1.9623249880641482,1.9609117006968555,1.8722816819555823,2.054554460098116,0.014913884571741738,0.029240425160547038,4.64707511830103,4.640050418737985
405500,53.50347222222223,1.9617875810249055,1.9603918374423057,1.8715246387660573,2.0534520966255885,0.014915537751872055,0.029235757999746523,4.647405255319923,4.640696744312308
406000,53.56944444444444,1.9612526004572768,1.9598893139162967,1.8710261705772042,2.0530287713217064,0.01491729931545962,0.029231239279622036,4.647794973226148,4.640446289517525
406500,53.635416666666664,1.9607079386593729,1.9594250338518582,1.8707736926004317,2.0521451910796547,0.014919033294467136,0.029226655058962256,4.6481106963688275,4.641270105905772
407000,53.70138888888889,1.9601731700779572,1.958829072582871,1.86987694034678,2.0518954282408197,0.014920800859871484,0.029221975206431685,4.648504808358808,4.641822589958568
407500,53.767361111111114,1.9596141532368139,1.9581567655094925,1.8697562246773556,2.051122029862992,0.014922616034455256,0.02921733400633158,4.648928210238134,4.641929306548761
408000,53.83333333333334,1.9590737446627045,1.9577444878116987,1.868997991995755,2.0508643244582765,0.014924434201736267,0.029212672131608265,4.649295004829029,4.641834679838446
408500,53.89930555555555,1.9585013653617451,1.9571367260285342,1.8687999889091413,2.049794764765409,0.014926319552786142,0.029207992682741813,4.649683196538953,4.64246211441571
409000,53.96527777777778,1.9579582020963684,1.9565578237579078,1.867895565191338,2.0495070090129923,0.01492816110054677,0.029203268920218094,4.650079454081052,4.642547880446484
409500,54.03125,1.9573859813233552,1.9559585839319875,1.8673561729662342,2.0493712298288393,0.014930121453796585,0.02919851848547949,4.650509225444378,4.644112343859915
410000,54.09722222222223,1.9568335302593645,1.955213884478253,1.866803065648198,2.048961477397925,0.01493201973787801,0.029193859510879494,4.650881209453685,4.643973620226078
410500,54.16319444444444,1.956242406795009,1.9549336310246184,1.8664069783107622,2.0475439195158334,0.014933966563843134,0.029189168702691004,4.6512759345094485,4.644278753023326
411000,54.229166666666664,1.9556649465501177,1.9543311065690914,1.865730645294418,2.0471005546178236,0.014935963706475479,0.029184362421726683,4.651710094504096,4.644607967140269
411500,54.29513888888889,1.9550710158832325,1.9537860364246094,1.865316610951473,2.0465507804477587,0.014938036314795856,0.02917955822120275,4.6521525426125345,4.644976090670593
412000,54.361111111111114,1.9544771055805545,1.9531513984148106,1.864722014055113,2.0457731885024932,0.014940097580401839,0.02917478256192747,4.652605120353327,4.645911015852255
412500,54.42708333333334,1.9538857364132303,1.9524700423408756,1.8641412490734575,2.0452410159916985,0.01494211784519248,0.029169923131800495,4.653024536098726,4.646178590569838
413000,54.49305555555555,1.953294277176639,1.9519497479241474,1.8635169180118631,2.04499541553564,0.014944253826424395,0.02916512516557949,4.653489188708515,4.646358105897931
413500,54.55902777777778,1.9526910864919864,1.9514740499699725,1.8628513171514012,2.0440458043725025,0.014946376680883215,0.029160336096727434,4.653964640235649,4.6471349461591025
414000,54.625,1.95207624269476,1.9506176266267614,1.8624900196972694,2.043751490116204,0.014948566027140371,0.02915540102144509,4.654450725003319,4.64761982109456
414500,54.69097222222223,1.9514710115685638,1.9499449407771605,1.8618138202521939,2.042992121261749,0.014950672851784445,0.02915051502239605,4.654889307280496,4.647669406074094
415000,54.75694444444444,1.9508560810323998,1.9494842197964852,1.8613857399145208,2.0420647899797997,0.014952827023468375,0.029145644172930838,4.655339425797735,4.648422270921458
415500,54.822916666666664,1.9502347539359985,1.9487749453697205,1.8606720645863368,2.0416082616967515,0.014955082870065283,0.02914076316983801,4.655863325262297,4.648941602331365
416000,54.88888888888889,1.9496160058901981,1.9482001757906515,1.8601592809428729,2.0409386340549673,0.014957370537801874,0.02913582042277287,4.65632825722961,4.649313308828889
416500,54.954861111111114,1.9489761459060972,1.9476461082211864,1.859335311136237,2.040034238409163,0.014959696894633888,0.029130918146141917,4.656810920153909,4.65014915708916
417000,55.02083333333334,1.9483430960026955,1.9470002281949208,1.858733071114398,2.0394267816267577,0.01496204812584024,0.029125931407979,4.657334845288932,4.649977193809534
417500,55.08680555555555,1.9477164194625354,1.9463052142856672,1.8583170248944256,2.0386967053064966,0.014964294467942096,0.029120962947162085,4.657847742447222,4.650250437760465
418000,55.15277777777778,1.9470665768073858,1.9457911804546522,1.8575875786303684,2.0380192907433665,0.014966713325951776,0.029115968176537627,4.65837004904564,4.651383116243213
418500,55.21875,1.9464387085026373,1.9451691464332588,1.8568745146508776,2.0378310639243877,0.014969050939716334,0.029111026784410455,4.6588611192567955,4.651963526807835
419000,55.28472222222223,1.945793387719966,1.9443397838280247,1.8560621802979154,2.0369788635961843,0.014971456636488084,0.029106027887366374,4.659312493383023,4.652013966768724
419500,55.35069444444444,1.9451367038201695,1.94378946271507,1.855639458660471,2.0362859631459584,0.014973909938828639,0.029100995858687178,4.659859272673306,4.652457107611834
420000,55.416666666666664,1.9444653063506272,1.9432434858745937,1.854953619562926,2.0354979731131633,0.014976415334658325,0.02909592173403656,4.660436920631004,4.6534029483467085
420500,55.48263888888889,1.9437988593626525,1.9423987502307445,1.8544776481776788,2.0349342276436415,0.01497891925824484,0.02909086511189573,4.661020601718408,4.653726706177059
421000,55.548611111111114,1.9431556581849587,1.9418907467147624,1.8536341819691657,2.034366634583982,0.014981408902921434,0.029085827425824343,4.6614921595145615,4.654349388099594
421500,55.61458333333334,1.9424632502208747,1.941249437140781,1.8531519726666204,2.0332565866374748,0.014984007131038743,0.02908071185716289,4.66208619293382,4.654560458125495
422000,55.68055555555555,1.9417943703502452,1.9404713101439088,1.8525072526931425,2.0327324554124813,0.014986562735937167,0.029075629652868508,4.662598910094605,4.655577200914038
422500,55.74652777777778,1.9411326789793306,1.93972145640265,1.8517670549748297,2.032154406359809,0.01498906190696743,0.029070570511523033,4.663144861782501,4.656173494482881
423000,55.8125,1.9404523781534535,1.9390137129378813,1.8511527189135837,2.0312520652368704,0.01499167286519701,0.029065443765691697,4.663722055693186,4.656490907427746
423500,55.87847222222223,1.9397563327241982,1.938473536134333,1.8503565689013208,2.03067514686529,0.014994378228251276,0.029060236260351743,4.664315868859369,4.657344527161872
424000,55.94444444444444,1.9390781577759677,1.937870217618076,1.8496461281986587,2.0298835213088315,0.01499701655222935,0.02905512059170638,4.664867215693981,4.657832771810703
424500,56.010416666666664,1.9383773321501545,1.9371065931396216,1.8494259795417007,2.029041359144136,0.014999700780192669,0.029049908709033363,4.665437069358055,4.658714727595978
425000,56.07638888888889,1.9376661660603514,1.9362164864475069,1.8489562181420731,2.0281828510125317,0.015002473148545949,0.029044743636661905,4.666056968136911,4.659208616224467
425500,56.142361111111114,1.936967113761983,1.935593832464687,1.8475591889874923,2.027713911744912,0.015005252189285131,0.029039400496962815,4.666675357306228,4.659542032820107
426000,56.20833333333334,1.9362609045507793,1.9350234431391913,1.8471828075829333,2.0271044409910464,0.015008046741487197,0.029034264210226104,4.667283204805223,4.66021304403078
426500,56.27430555555555,1.9355617506074743,1.9341381510632014,1.8464865881027688,2.0264652236947036,0.01501083533466138,0.029029148327711047,4.667883397822473,4.660113962475671
427000,56.34027777777778,1.9348296241350806,1.9335551549992895,1.8456623595758095,2.025575984439787,0.015013727709760135,0.02902379230578067,4.668473907688232,4.661939711202259
427500,56.40625,1.9341085680503327,1.9327721872545272,1.845035019598805,2.0248572570034264,0.01501660581671271,0.029018477376991498,4.669113320193695,4.6621567611544785
428000,56.47222222222223,1.9333839374492883,1.9321025993338448,1.844591837356334,2.0239422967165512,0.015019515723334891,0.02901317240208544,4.669747109297511,4.662343928969969
428500,56.53819444444444,1.932664297884707,1.9312017739627527,1.8436343481092976,2.023555792621482,0.01502241800666512,0.02900794859911041,4.6703555182696785,4.663264386044517
429000,56.604166666666664,1.9319256299986773,1.9306813358138615,1.8431437047227976,2.022501399909144,0.015025355197712325,0.02900261202557809,4.67102214717415,4.663939224027642
429500,56.67013888888889,1.9311879666977432,1.92974670637914,1.8425281447320585,2.021851595680417,0.01502833968399719,0.028997263616242924,4.671677011480385,4.664289833630205
430000,56.736111111111114,1.930437763531722,1.9290750951890843,1.841724832788976,2.0212632476141357,0.015031373919799326,0.028991969459900117,4.672357955183589,4.665448318501266
430500,56.80208333333334,1.9296930203853127,1.9282392706999771,1.8408933415245665,2.0205564782636385,0.015034409767158693,0.028986556553826398,4.673003178612459,4.665573515994458
431000,56.86805555555555,1.9289392422978224,1.9277286951607753,1.8400212423277105,2.0194365440569824,0.01503752694912176,0.028981194896450627,4.673644339052406,4.6669234574216745
431500,56.93402777777778,1.9281825034824387,1.926863478903654,1.8394878370398478,2.018431918250669,0.01504052586723481,0.02897578443350004,4.6743101052800355,4.667134282698365
432000,57.0,1.9274281430324751,1.926073956997917,1.8385347247557313,2.018065504001319,0.01504362756879291,0.028970362451649398,4.674968853352406,4.668491742988644
432500,57.06597222222223,1.9266596791960897,1.925310145170474,1.8378782649686936,2.017121597268846,0.015046816509613248,0.028964928688203006,4.675648897732881,4.668136637910728
433000,57.13194444444444,1.9258786107972092,1.9245376464211277,1.8372460299955833,2.0163571400567966,0.015050019536552238,0.028959385804964963,4.6763732648603495,4.6692341154245955
433500,57.197916666666664,1.92512970025596,1.9237323678202172,1.8360846726280116,2.0159230829353465,0.015053194365040665,0.02895398341924181,4.677065986244768,4.6698582488031555
434000,57.26388888888889,1.9243317557613846,1.9231495273966681,1.8355573293325789,2.014459889078461,0.015056442141536045,0.0289484494326982,4.67778411462728,4.670957096583251
434500,57.329861111111114,1.9235518317419698,1.9221877067652309,1.8349706536417765,2.0140132119600125,0.015059719717713305,0.02894298647760165,4.678517603072483,4.672033389732407
435000,57.39583333333334,1.9227784042067144,1.92152721845545,1.8339343371901897,2.013430723591282,0.01506301211220652,0.028937479524352053,4.679194678703372,4.672023117873547
435500,57.46180555555555,1.9219751274631078,1.9206762132515633,1.833146454645708,2.0126375799637093,0.015066379915549318,0.0289319645364346,4.679932046697453,4.67288343334137
436000,57.52777777777778,1.9211799236882312,1.9199921921370597,1.8323821255503296,2.011336132564355,0.015069689702130545,0.028926370608607106,4.680662344074937,4.6736306815586754
436500,57.59375,1.9203733483818513,1.9188240529809064,1.8320799204862266,2.0107953213118472,0.015073126800253356,0.028920851292924904,4.681428813064286,4.674292673867013
437000,57.65972222222223,1.919574762903173,1.918094265168625,1.8309053427970494,2.010073340987349,0.01507652167874629,0.028915213090931532,4.682174396828191,4.67469869242927
437500,57.72569444444444,1.918756547235235,1.917411364442066,1.830186498992379,2.0090458914219775,0.015079942580148636,0.028909607551731317,4.6829556186822545,4.675793521580032
438000,57.791666666666664,1.9179411724802766,1.9165193008781367,1.8292331279739598,2.0081977943440457,0.01508345675451183,0.028903883406142302,4.683664760048738,4.676792423243662
438500,57.85763888888889,1.9171155596231435,1.9158387023066141,1.8284506491131232,2.007500318777168,0.015086987102815945,0.0288982324354386,4.684477679204751,4.677406163270262
439000,57.923611111111114,1.9162744579409037,1.9150222156206707,1.827906736230207,2.0063800077343443,0.015090539077484207,0.028892510856924427,4.685237200896091,4.678050293574678
439500,57.98958333333334,1.915442922063063,1.9141708053146087,1.8268382996809844,2.0057649094343635,0.015094193307515515,0.028886794594995147,4.686072119057819,4.678275438005714
440000,58.05555555555555,1.9146154149229735,1.9132302736981879,1.826096721831361,2.0048926072200244,0.015097788533900511,0.028881109583221733,4.686829420391128,4.679545680742796
440500,58.12152777777778,1.9137539449665295,1.9123604621727615,1.8255905874619671,2.003906416003396,0.015101469721426593,0.02887538700702843,4.687659642593468,4.680154665558019
441000,58.1875,1.9129208499795838,1.9115922137729306,1.8243628514606964,2.0029707782911608,0.015105093370191081,0.02886958625857023,4.688432551916152,4.681023808477108
441500,58.25347222222223,1.9120745829249586,1.9107122708725979,1.8234659645929188,2.0020450844628104,0.015108784412721126,0.028863883628695977,4.689251978565335,4.68141933703426
442000,58.31944444444444,1.9112117785506861,1.9099713065707364,1.8225090111948261,2.0013100496159635,0.015112530822994585,0.02885794694473173,4.690099733611923,4.683231333115579
442500,58.385416666666664,1.9103806342366085,1.9090369013468083,1.8218953196695526,2.000519829912263,0.015116173366896213,0.02885226016428969,4.690877828188519,4.68374485907312
443000,58.45138888888889,1.909507404471183,1.9082997310830319,1.8207776793720365,1.9998180436695971,0.015120009338477862,0.028846316793660332,4.691759543280786,4.684618808305712
443500,58.517361111111114,1.9086382894483633,1.9073639244019762,1.8197391979871842,1.9988987404293836,0.015123850863163304,0.02884056435741471,4.692598922465606,4.684706126413364
444000,58.58333333333334,1.9077770576379598,1.9064915486833294,1.819314396248279,1.9977323848191229,0.015127511010844603,0.02883463849070995,4.6934162280915395,4.686519051209533
444500,58.64930555555555,1.9069022612309163,1.9054239312007093,1.8186991650028599,1.9971046993812667,0.015131355548380299,0.02882876638419561,4.694238121223597,4.6874735978744315
445000,58.71527777777778,1.9060294862358287,1.9045749363966316,1.8176096382744382,1.9961556460697607,0.015135231933365858,0.028822925304482265,4.6950987763064855,4.6883971538319305
445500,58.78125,1.9051561416761293,1.9039043250919598,1.8167455670911505,1.9951482470767357,0.015139108121713029,0.028817073217438198,4.695953232078481,4.688429581955804
446000,58.84722222222223,1.9042795187083188,1.9028894864189891,1.8158969888218868,1.9945384967710964,0.015142982815958416,0.028811070706117152,4.696776366444024,4.689168368440072
446500,58.91319444444444,1.903379440913046,1.9020344083439125,1.8150185193903732,1.9935987403301323,0.01514696114540673,0.02880510639983755,4.69765717033924,4.690565841719453
