step,omega_ci_t,T_parallel_i,T_perp_i,A_i,R_i,beta_parallel_i,ion_count,T_parallel_e,T_perp_e,A_e,q_parallel_particle,q_perp_particle,E_kin_bulk,E_kin_thermal
1090000,143.81944444444446,0.01820114444948823,0.024984689942656086,1.3726988438553154,0.7284919080950297,5.687857640465071,250150,0.02394683797546663,0.023386065988182197,0.9765826290778373,-9.758697909993921e-08,0.0006506020872576584,6.77840436624458e-05,0.034085262167400196
1100000,145.13888888888889,0.018311484443358207,0.024952136975523814,1.3626496012765503,0.7338643764788727,5.722338888549439,250463,0.024315134709122388,0.02374918811103373,0.9767245131536807,-2.0829131701648782e-07,0.0006513766461207557,7.194508808105614e-05,0.034107879197202914
1110000,146.45833333333334,0.018294033159961174,0.024850124819741404,1.3583732248900189,0.7361746990271877,5.716885362487867,250228,0.024735157440003454,0.024044939943629197,0.9720956901912422,-8.874854458616088e-07,0.0006478358771103435,7.091397713213607e-05,0.033997141399721986
1120000,147.77777777777777,0.018390123111747605,0.024933105313894147,1.3557878412443518,0.7375785278338186,5.746913472421126,249677,0.025007528075121608,0.0245728645999514,0.9826186949040107,-4.3228573821755783e-07,0.0006511451116994456,6.693973136321451e-05,0.03412816686976795
1130000,149.09722222222223,0.018305491305857843,0.024890072587591107,1.3597052475519282,0.735453512296465,5.720466033080576,249673,0.025383078665202893,0.024939924283400153,0.9825413462390498,-2.3023539301406736e-07,0.0006488604765037219,6.550033140785483e-05,0.03404281824052002
1140000,150.41666666666669,0.018393938307070697,0.024916344919280596,1.3545954380907466,0.7382277925056827,5.748105720959592,249962,0.02577348259381591,0.025447683387370676,0.987359131415038,-2.2685996996812676e-07,0.0006501680530575283,6.948348744292208e-05,0.03411331407281594
1150000,151.73611111111111,0.018475097940009174,0.024953877950372294,1.3506763553514294,0.7403698125298211,5.773468106252866,250034,0.026322942120570205,0.025692533341709352,0.9760509757620058,-2.3948027791271503e-07,0.0006524384803250229,7.013426163129404e-05,0.03419142692037689
1160000,153.05555555555557,0.018509914062624262,0.024988540162529545,1.3500084375317067,0.7407361111226489,5.784348144570082,249649,0.026836407753603228,0.026130580566825642,0.9736988946785243,3.061536256033007e-07,0.0006539592474605485,6.81159230198595e-05,0.03424349719384168
1170000,154.375,0.018521629364297843,0.025022459836362934,1.3509858848917495,0.7402001835719602,5.788009176343076,250098,0.027190861563148722,0.026723001240949534,0.9827934719496616,4.6802317269825465e-08,0.0006555126562997313,6.402652033963173e-05,0.03428327451851186
1180000,155.69444444444446,0.018597965183561906,0.025042453120847755,1.346515754475221,0.7426574822288143,5.811864119863095,249657,0.027776272211141134,0.026962401479107168,0.97069906552444,-2.3385455387663166e-07,0.0006563117497670646,6.623215264140707e-05,0.03434143571262871
1190000,157.01388888888889,0.018638400304589145,0.02491710041963013,1.3368690452203156,0.7480164220835859,5.824500095184107,249714,0.028241907965861367,0.027480650158786993,0.9730450999275765,3.673956696578679e-07,0.0006524323593507274,6.831241114173869e-05,0.0342363005719247
1200000,158.33333333333334,0.018699355707549443,0.024878325914260247,1.3304375992064894,0.7516323956842683,5.843548658609201,250168,0.028669489544989435,0.02795927495212469,0.9752275117507675,-9.527634529494109e-08,0.0006518121903771447,6.573934900150864e-05,0.03422800376803497
